Contig	Protein ID	Start	Stop	Strand	size_aa	pI	Mol_weight_kDa	Instability_index	Description	Source	Perc_ID	Perc_Cov	E-value	Refinement	PVOG	Perc_ID	Perc_Cov	E-value
LOC_4053	LOC_4053_6	1415	1688	1	90	9.65142822266	10.35447	44.7944444444	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4053	LOC_4053_7	1684	1930	1	81	9.77752685547	9.14645	27.712345679	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4053	LOC_4053_8	1926	2259	1	110	9.69097900391	12.83941	55.0954545455	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4053	LOC_4053_9	2335	3175	1	279	6.54046630859	32.72072	31.7552329749	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4053	LOC_4053_10	3371	3749	1	125	5.29132080078	14.08361	35.2992	Hypothetical protein	NO_HIT	NA	NA	NA	YES	VOG4581	88.0	50.9554140127	0.00012
LOC_4054	LOC_4054_1	13	1228	1	404	6.61151123047	46.90689	30.8772524752	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4055	LOC_4055_1	281	1199	1	305	5.15423583984	34.86485	28.5872131148	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4056	LOC_4056_1	6	2091	-1	694	5.02166748047	79.13662	35.4030403458	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4057	LOC_4057_1	577	1132	-1	184	11.6900024414	20.412	74.5483695652	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4058	LOC_4058_1	35	1124	-1	362	5.82928466797	41.29218	40.5552486188	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4059	LOC_4059_1	25	862	-1	278	5.92572021484	31.75334	33.840647482	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_406	LOC_406_1	32	848	1	271	9.26361083984	32.70773	26.7477490775	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4060	LOC_4060_1	5	632	1	208	5.39849853516	24.05369	31.1408653846	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4060	LOC_4060_2	841	2017	-1	391	4.85479736328	44.05814	22.9017902813	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4063	LOC_4063_1	177	801	-1	207	10.2365112305	23.28798	31.6957004831	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4064	LOC_4064_1	68	875	1	268	5.73773193359	29.96812	40.380261194	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4064	LOC_4064_2	930	1845	1	304	5.49603271484	34.27948	38.5720394737	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4065	LOC_4065_1	126	1065	-1	312	5.87628173828	36.68199	45.3548717949	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4066	LOC_4066_1	256	805	-1	182	7.83648681641	20.7656	38.582967033	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4067	LOC_4067_1	14	557	1	180	5.40447998047	20.23423	49.6945	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4068	LOC_4068_1	387	993	-1	201	10.5661010742	23.87121	32.0054726368	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4069	LOC_4069_1	34	940	1	301	8.61358642578	35.07909	40.5405315615	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_407	LOC_407_1	33	1344	-1	436	7.53924560547	49.91092	43.9137614679	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4070	LOC_4070_1	755	953	1	65	9.73138427734	7.86211	36.6046153846	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4071	LOC_4071_1	11	971	-1	319	9.15252685547	36.71916	29.797492163	Hypothetical protein	NO_HIT	NA	NA	NA	YES	VOG4551	73.0	88.0546075085	3.2e-34
LOC_4072	LOC_4072_1	425	743	-1	105	8.73651123047	11.44374	55.6800952381	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4072	LOC_4072_2	755	1286	-1	176	9.69049072266	19.78828	51.0352840909	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4073	LOC_4073_1	35	302	1	88	5.29388427734	10.15837	44.8659090909	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4073	LOC_4073_2	424	853	1	142	8.55804443359	15.88909	7.0323943662	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4074	LOC_4074_1	195	873	1	225	8.91131591797	26.07129	40.664	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4075	LOC_4075_1	343	1072	-1	242	8.97271728516	27.39109	41.9128512397	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4076	LOC_4076_1	305	779	-1	157	5.26910400391	18.02499	39.7369426752	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4076	LOC_4076_2	788	1475	-1	228	8.68780517578	25.87102	31.4815789474	Hypothetical protein	NO_HIT	NA	NA	NA	YES	VOG3477	82.0	77.5	6.6e-15
LOC_4078	LOC_4078_1	443	1004	1	186	9.58709716797	20.54336	42.6887096774	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4079	LOC_4079_1	2	437	1	144	6.81573486328	15.96319	31.6340277778	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4079	LOC_4079_2	478	1228	-1	249	5.77020263672	27.74426	27.2722891566	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_408	LOC_408_1	44	299	1	84	9.26141357422	9.78469	55.1047619048	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_408	LOC_408_2	377	698	1	106	10.8536987305	11.77661	53.5216981132	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4080	LOC_4080_1	249	543	-1	97	8.78668212891	11.22062	52.9927835052	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4080	LOC_4080_2	757	1222	-1	154	9.56146240234	17.93154	34.3090909091	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4080	LOC_4080_3	1218	1425	-1	68	8.93170166016	7.47965	33.3294117647	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4081	LOC_4081_1	403	1000	-1	198	9.47686767578	22.84417	23.8348484848	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4083	LOC_4083_1	4	553	1	182	4.61932373047	19.30693	54.5785714286	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4083	LOC_4083_2	1244	1559	-1	104	4.96832275391	11.33976	26.9538461538	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4084	LOC_4084_1	29	377	1	115	9.50347900391	12.07677	56.2226086957	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4084	LOC_4084_2	562	1438	-1	291	5.45355224609	31.66199	33.8092783505	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4085	LOC_4085_1	151	1072	1	306	6.46636962891	34.60997	24.7568954248	putative Major capsid protein [uncultured crAssphage]	DIAMOND	69.3	100.0	1.2e-125	NO	NO	NA	NA	NA
LOC_4085	LOC_4085_2	1095	2247	1	383	6.41607666016	43.95295	42.3081201044	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4086	LOC_4086_1	119	383	1	87	6.73480224609	9.69186	42.2505747126	Hypothetical protein	NO_HIT	NA	NA	NA	YES	VOG1045	86.0	53.2110091743	7.1e-09
LOC_4086	LOC_4086_2	390	963	1	190	10.0029907227	21.60355	22.7352631579	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4086	LOC_4086_3	974	1301	1	108	9.22357177734	12.36575	30.7074074074	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4087	LOC_4087_1	335	1331	-1	331	4.14129638672	35.87036	24.5141993958	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4088	LOC_4088_1	699	1455	-1	251	9.02423095703	28.39344	44.3533864542	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4088	LOC_4088_2	1451	2048	-1	198	4.16094970703	23.01785	32.3353535354	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4089	LOC_4089_1	111	729	1	205	4.69732666016	23.00978	38.7107317073	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_409	LOC_409_1	108	873	1	254	8.42694091797	29.45649	36.8941338583	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_409	LOC_409_2	945	1209	-1	87	9.22979736328	9.59676	17.2172413793	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4091	LOC_4091_1	123	660	1	178	5.83929443359	19.96301	29.1838202247	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4092	LOC_4092_1	127	757	1	209	6.11505126953	23.27897	26.4416746411	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4092	LOC_4092_2	941	1265	-1	107	4.73614501953	11.82174	27.3177570093	dCMP deaminase [Only Syngen Nebraska virus 5]	DIAMOND	52.6	72.9	8.3e-13	YES	FAM015867	89.0	67.6258992806	3.8e-24
LOC_4095	LOC_4095_1	193	541	1	115	5.47894287109	12.98242	45.300173913	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4095	LOC_4095_2	727	1162	-1	144	5.21527099609	16.37806	40.6036111111	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4096	LOC_4096_1	102	243	1	46	10.160949707	5.41273	38.7217391304	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4097	LOC_4097_1	63	693	1	209	5.18487548828	24.09109	29.2971770335	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4097	LOC_4097_2	893	1340	-1	148	8.75677490234	17.42459	42.0115540541	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4098	LOC_4098_1	43	502	1	152	9.59576416016	18.08499	45.4724342105	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4098	LOC_4098_2	754	1096	-1	113	5.08795166016	12.25147	20.4451327434	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4099	LOC_4099_1	375	822	-1	148	11.4046020508	16.21851	52.2364864865	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_41	LOC_41_1	222	366	1	47	4.16473388672	5.31376	5.10425531915	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_41	LOC_41_2	695	1154	-1	152	7.93023681641	17.29827	38.8809210526	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_41	LOC_41_3	1184	1532	-1	115	8.75921630859	13.18031	59.0382608696	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_41	LOC_41_4	1835	2822	-1	328	9.04351806641	37.40949	36.8039939024	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_41	LOC_41_5	2832	3024	-1	63	4.49078369141	7.23989	38.7365079365	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_410	LOC_410_1	36	624	-1	195	4.92547607422	22.17049	57.1431282051	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_410	LOC_410_2	721	1276	1	184	4.95843505859	21.84758	49.5510869565	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4100	LOC_4100_1	115	1243	1	375	5.29510498047	42.20953	36.7154933333	Hypothetical protein	NO_HIT	NA	NA	NA	YES	FAM003052	79.0	53.90625	0.00066
LOC_4102	LOC_4102_1	17	572	1	184	4.15216064453	19.62989	30.5472826087	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4102	LOC_4102_2	637	1429	-1	263	5.13128662109	27.78568	27.8745247148	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4103	LOC_4103_1	159	318	1	52	4.99517822266	5.29076	11.5288461538	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4103	LOC_4103_2	380	524	-1	47	10.4551391602	5.54827	51.5534042553	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4105	LOC_4105_1	37	412	1	124	6.60369873047	15.16467	47.864516129	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4107	LOC_4107_1	10	1168	-1	385	5.29571533203	43.07126	17.9597662338	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4108	LOC_4108_1	150	384	1	77	4.90252685547	8.84186	21.0727272727	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4108	LOC_4108_2	419	1058	1	212	5.30181884766	22.18388	7.43301886792	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_411	LOC_411_1	29	1382	1	450	6.01300048828	50.059	33.4388888889	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4110	LOC_4110_1	426	774	-1	115	6.41229248047	12.15784	20.3017391304	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4111	LOC_4111_1	393	1827	-1	477	5.06402587891	54.88646	37.3174004193	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4111	LOC_4111_2	1841	2090	-1	82	9.51995849609	9.14629	30.0134146341	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4112	LOC_4112_1	371	677	1	101	10.0045776367	11.50556	56.9257425743	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4112	LOC_4112_2	739	1039	-1	99	5.44549560547	11.6041	38.7141414141	nucleotide reductase-activating protein [Escherichia phage 121Q]	DIAMOND	50.0	80.81	1.1e-14	NO	NO	NA	NA	NA
LOC_4113	LOC_4113_1	145	1900	-1	584	5.12518310547	65.02623	52.150359589	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4114	LOC_4114_1	84	1089	1	334	4.89752197266	36.93408	48.2769461078	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4115	LOC_4115_1	471	981	-1	169	4.24835205078	18.32772	41.6431952663	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4116	LOC_4116_1	78	567	1	162	9.61175537109	17.57114	44.8709876543	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4116	LOC_4116_2	831	1134	-1	100	9.51751708984	9.95335	10.942	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4117	LOC_4117_1	5	230	1	74	4.91058349609	8.33833	15.75	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4117	LOC_4117_2	254	1031	1	258	5.06231689453	29.31513	46.6186046512	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4118	LOC_4118_1	24	525	1	166	5.15850830078	19.03572	34.2108433735	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4119	LOC_4119_1	239	698	1	152	7.04742431641	17.32331	36.3282894737	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4119	LOC_4119_2	722	1031	1	102	5.90277099609	11.21921	27.2058823529	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_412	LOC_412_1	140	1088	1	315	4.86663818359	35.97449	41.7917460317	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4120	LOC_4120_1	566	812	-1	81	10.1416625977	9.37447	58.5222222222	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4121	LOC_4121_1	246	1362	-1	371	8.92449951172	42.63886	41.294097035	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4121	LOC_4121_2	1369	2056	-1	228	8.53570556641	26.9607	28.776754386	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4122	LOC_4122_1	287	1745	-1	485	10.9895629883	55.97615	48.6303298969	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4123	LOC_4123_1	17	305	1	95	11.0479125977	10.60474	45.7978947368	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4123	LOC_4123_2	653	1499	1	281	5.69903564453	33.15845	32.8804626335	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4123	LOC_4123_3	1507	2731	1	407	5.47259521484	46.579	46.9727272727	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4123	LOC_4123_4	2837	3317	-1	159	6.48724365234	17.55041	29.5037735849	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4124	LOC_4124_1	30	486	-1	151	10.2744750977	17.00764	33.3688741722	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4125	LOC_4125_1	167	800	1	210	6.39776611328	23.22179	36.6819047619	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4126	LOC_4126_1	57	1635	1	525	8.58734130859	59.46269	28.1647619048	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4128	LOC_4128_1	13	337	1	107	4.92987060547	12.63287	47.2972897196	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4128	LOC_4128_2	361	1747	1	461	5.43133544922	53.14184	42.0178308026	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4129	LOC_4129_1	4	733	1	242	6.24200439453	27.43727	38.4628099174	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_413	LOC_413_1	17	893	1	291	9.35125732422	32.66549	43.789347079	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4130	LOC_4130_1	120	345	-1	74	6.66705322266	8.12267	20.9959459459	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4130	LOC_4130_2	885	1224	-1	112	8.35504150391	12.76074	28.2670535714	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4131	LOC_4131_1	68	1355	1	428	4.83734130859	48.86904	34.8829672897	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4133	LOC_4133_1	41	1676	1	544	5.39434814453	62.21824	32.9592095588	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4134	LOC_4134_1	36	861	-1	274	8.68316650391	32.00749	30.0679562044	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4134	LOC_4134_2	1105	1336	-1	76	9.10113525391	8.00676	29.5828947368	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4135	LOC_4135_1	107	620	1	170	8.68890380859	17.90138	45.4276470588	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4135	LOC_4135_2	944	1292	-1	115	5.92218017578	13.5949	59.0356521739	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4136	LOC_4136_1	320	479	-1	52	11.8291625977	5.59256	-3.47115384615	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4136	LOC_4136_2	491	1058	-1	188	9.06463623047	20.38005	30.8074468085	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4137	LOC_4137_1	78	1479	1	466	5.99639892578	51.38266	37.1261802575	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4137	LOC_4137_2	1575	3084	1	502	6.50567626953	55.64407	37.4575697211	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4138	LOC_4138_1	685	964	-1	92	12.1001586914	10.1117	66.0152173913	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4139	LOC_4139_1	14	332	1	105	5.73443603516	11.55277	27.219047619	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4139	LOC_4139_2	476	821	-1	114	9.51690673828	12.87104	53.0464912281	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_414	LOC_414_1	91	307	1	71	9.69610595703	8.76103	71.9211267606	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_414	LOC_414_2	386	854	-1	155	4.66265869141	17.86945	47.66	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_414	LOC_414_3	844	1396	-1	183	11.7288208008	19.93541	44.4513661202	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4140	LOC_4140_1	266	962	-1	231	5.38336181641	26.46951	31.9909090909	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4142	LOC_4142_1	180	1506	1	441	4.26324462891	47.35978	23.8084126984	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4143	LOC_4143_1	21	249	1	75	9.18719482422	8.72186	47.0573333333	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4143	LOC_4143_2	352	2113	1	586	8.91571044922	67.19449	46.6688566553	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4145	LOC_4145_1	447	654	1	68	5.81988525391	8.19235	21.2279411765	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4145	LOC_4145_2	678	1020	1	113	9.42510986328	13.73042	39.4734513274	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4146	LOC_4146_1	246	1212	1	321	5.01422119141	35.47507	33.3112149533	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4147	LOC_4147_1	363	843	-1	159	8.59979248047	17.44459	27.4887421384	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4148	LOC_4148_1	138	960	1	273	5.82220458984	31.63578	42.8644688645	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4149	LOC_4149_1	70	493	1	140	9.09600830078	16.31485	46.7378571429	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4149	LOC_4149_2	679	1306	-1	208	8.20355224609	23.22849	45.2370192308	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_415	LOC_415_1	90	240	-1	49	5.14471435547	5.50214	45.3387755102	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_415	LOC_415_2	341	1439	-1	365	9.38092041016	42.64173	38.4345205479	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_415	LOC_415_3	1568	2282	-1	237	9.36126708984	27.25668	29.2151898734	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4150	LOC_4150_1	81	531	1	149	6.13262939453	16.51509	44.8510067114	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4151	LOC_4151_1	93	537	1	147	4.80633544922	15.96685	35.6040816327	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4151	LOC_4151_2	674	977	-1	100	9.69671630859	11.17346	33.779	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4152	LOC_4152_1	731	1007	-1	91	9.85211181641	11.16738	47.4571428571	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4153	LOC_4153_1	36	1074	1	345	5.30206298828	39.94861	33.7516231884	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4154	LOC_4154_1	175	1132	1	318	6.20367431641	37.29308	39.6827672956	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4155	LOC_4155_1	54	393	1	112	6.81695556641	12.46116	17.0633928571	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4155	LOC_4155_2	477	1098	1	206	9.40924072266	23.79008	29.5247572816	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4156	LOC_4156_1	684	1230	-1	181	10.5311889648	21.61358	49.8232596685	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4159	LOC_4159_1	362	659	-1	98	4.99285888672	10.51596	74.9112244898	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_416	LOC_416_1	61	313	1	83	4.67901611328	9.19052	39.9410843373	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_416	LOC_416_2	340	1981	1	546	4.39581298828	58.8701	32.2743956044	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4160	LOC_4160_1	66	1911	1	614	5.38372802734	71.32093	47.6811074919	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4161	LOC_4161_1	599	893	1	97	9.24761962891	11.48424	39.3372164948	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4161	LOC_4161_2	2015	2156	-1	46	4.30767822266	5.41912	64.487173913	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
LOC_4162	LOC_4162_1	77	647	1	189	8.60076904297	20.8145	32.4793650794	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
