Contig	Protein ID	Start	Stop	Strand	size_aa	pI	Mol_weight_kDa	Instability_index	Description	Source	Perc_ID	Perc_Cov	E-value	Refinement	PVOG	Perc_ID	Perc_Cov	E-value
ERR1913076_Contig_63861_8.36881:1.2059	ERR1913076_Contig_63861_8.36881:1.2059_2	1625	1967	-1	113	4.43182373047	13.21115	47.117699115	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_63861_8.36881:1.2059	ERR1913076_Contig_63861_8.36881:1.2059_3	1932	2112	-1	59	4.14422607422	6.66931	27.6644067797	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_29440_8.14706:1.1040	ERR1913076_Contig_29440_8.14706:1.1040_1	106	1030	1	307	5.60028076172	33.4507	27.4439739414	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_43621_8.15603:1.1148	ERR1913076_Contig_43621_8.15603:1.1148_1	500	1151	-1	216	8.72076416016	24.72053	39.3389351852	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_35776_34.6115:1.2468	ERR1913076_Contig_35776_34.6115:1.2468_1	242	437	1	64	4.45758056641	7.03973	25.746875	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_35776_34.6115:1.2468	ERR1913076_Contig_35776_34.6115:1.2468_2	433	1294	1	286	4.86370849609	32.20869	37.9993006993	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_52946_13.7854:1.2052	ERR1913076_Contig_52946_13.7854:1.2052_1	54	483	1	142	8.65545654297	16.4784	33.823943662	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_52946_13.7854:1.2052	ERR1913076_Contig_52946_13.7854:1.2052_2	934	1549	1	204	8.55963134766	23.83243	59.2892156863	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_29886_21.041:1.1142	ERR1913076_Contig_29886_21.041:1.1142_1	490	991	-1	166	6.74639892578	18.32995	31.526626506	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_60916_7.02825:1.1259	ERR1913076_Contig_60916_7.02825:1.1259_1	110	1055	1	314	5.08099365234	36.03778	37.5296496815	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_41357_23.2188:1.1213	ERR1913076_Contig_41357_23.2188:1.1213_1	593	1010	-1	138	4.14801025391	14.24184	49.3130434783	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_18506_19.1397:1.3505	ERR1913076_Contig_18506_19.1397:1.3505_1	110	1034	1	307	6.66790771484	34.55621	33.5472312704	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_73858_7.39962:1.1081	ERR1913076_Contig_73858_7.39962:1.1081_1	183	1413	1	409	9.22821044922	48.34595	38.1887775061	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_89589_14.0436:1.1122	ERR1913076_Contig_89589_14.0436:1.1122_1	138	645	1	168	9.41864013672	19.07364	46.2648809524	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_89589_14.0436:1.1122	ERR1913076_Contig_89589_14.0436:1.1122_2	736	1270	1	177	7.76177978516	19.829	24.3983615819	Hypothetical protein	NO_HIT	NA	NA	NA	YES	VOG0189	85.0	64.6341463415	1.5e-15
ERR1913076_Contig_89589_14.0436:1.1122	ERR1913076_Contig_89589_14.0436:1.1122_3	1400	1745	1	114	5.65447998047	12.87929	8.0	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_46012_7.08066:1.2797	ERR1913076_Contig_46012_7.08066:1.2797_1	52	769	-1	238	9.80487060547	27.89937	24.1979411765	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_44528_20.8142:1.1893	ERR1913076_Contig_44528_20.8142:1.1893_1	28	265	1	78	6.51434326172	7.70591	46.3679487179	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_44528_20.8142:1.1893	ERR1913076_Contig_44528_20.8142:1.1893_2	554	1667	1	370	6.86883544922	39.1571	42.3181081081	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_49339_10.6291:1.1333	ERR1913076_Contig_49339_10.6291:1.1333_1	473	1127	1	217	9.65570068359	25.1276	35.7641013825	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_71863_7.42127:1.1487	ERR1913076_Contig_71863_7.42127:1.1487_1	209	1217	-1	335	5.03948974609	38.15734	37.1668955224	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_13932_7.54802:1.1863	ERR1913076_Contig_13932_7.54802:1.1863_1	181	640	1	152	8.27362060547	17.53149	25.1296052632	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_19737_11.3901:1.1440	ERR1913076_Contig_19737_11.3901:1.1440_1	182	623	1	146	10.3522338867	17.48995	63.2123287671	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_84503_10.3156:1.1769	ERR1913076_Contig_84503_10.3156:1.1769_1	60	975	1	304	4.60955810547	34.95812	34.5799342105	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_85979_8.71285:1.1413	ERR1913076_Contig_85979_8.71285:1.1413_1	161	878	-1	238	8.91412353516	27.19223	46.2038235294	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_18170_40.1593:1.1194	ERR1913076_Contig_18170_40.1593:1.1194_1	64	1846	1	593	9.27691650391	67.38659	33.6720067454	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_18170_40.1593:1.1194	ERR1913076_Contig_18170_40.1593:1.1194_2	1836	2121	-1	94	5.09197998047	11.13138	27.3086170213	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_18170_40.1593:1.1194	ERR1913076_Contig_18170_40.1593:1.1194_3	2123	2549	-1	141	5.01507568359	17.12573	24.804964539	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_18170_40.1593:1.1194	ERR1913076_Contig_18170_40.1593:1.1194_4	2562	2790	-1	75	9.43463134766	8.73477	18.648	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_18170_40.1593:1.1194	ERR1913076_Contig_18170_40.1593:1.1194_5	2901	3153	-1	83	5.54437255859	9.96079	74.4915662651	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_18170_40.1593:1.1194	ERR1913076_Contig_18170_40.1593:1.1194_6	3205	3583	-1	125	5.06915283203	14.5248	6.4232	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_18170_40.1593:1.1194	ERR1913076_Contig_18170_40.1593:1.1194_7	3812	4058	-1	81	6.82073974609	9.40823	24.6061728395	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_18170_40.1593:1.1194	ERR1913076_Contig_18170_40.1593:1.1194_8	4157	4562	-1	134	4.94549560547	15.58721	23.5492537313	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_23305_10.8951:1.1297	ERR1913076_Contig_23305_10.8951:1.1297_1	18	594	1	191	8.62457275391	21.87115	34.980104712	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_23305_10.8951:1.1297	ERR1913076_Contig_23305_10.8951:1.1297_2	725	1286	-1	186	5.33465576172	20.75561	28.1376344086	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_23305_10.8951:1.1297	ERR1913076_Contig_23305_10.8951:1.1297_3	1331	1781	-1	149	7.04193115234	17.00005	44.5866442953	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_49329_11.3457:1.1559	ERR1913076_Contig_49329_11.3457:1.1559_1	100	604	1	167	9.07965087891	18.95487	39.4611377246	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_49329_11.3457:1.1559	ERR1913076_Contig_49329_11.3457:1.1559_2	600	1074	1	157	8.71905517578	17.62437	26.2318471338	N-acetylmuramoyl-L-alanine amidase [Croceibacter phage P2559Y]	DIAMOND	53.2	100.64	5.8e-47	NO	NO	NA	NA	NA
ERR1913076_Contig_49329_11.3457:1.1559	ERR1913076_Contig_49329_11.3457:1.1559_3	1067	1247	-1	59	10.961730957	6.7944	34.9950847458	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_79606_11.0722:1.1681	ERR1913076_Contig_79606_11.0722:1.1681_1	23	455	1	143	9.70867919922	16.01411	19.0755244755	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_79606_11.0722:1.1681	ERR1913076_Contig_79606_11.0722:1.1681_2	514	1249	1	244	8.87396240234	26.75514	24.637295082	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_34199_5.70917:1.1110	ERR1913076_Contig_34199_5.70917:1.1110_1	80	578	-1	165	4.72076416016	18.6587	52.4987878788	Hypothetical protein	NO_HIT	NA	NA	NA	YES	VOG8876	82.0	87.8205128205	7.5e-13
ERR1913076_Contig_34199_5.70917:1.1110	ERR1913076_Contig_34199_5.70917:1.1110_2	581	1148	-1	188	9.81756591797	20.22653	21.8015957447	Hypothetical protein	NO_HIT	NA	NA	NA	YES	VOG9339	91.0	94.0860215054	2.1e-37
ERR1913076_Contig_34199_5.70917:1.1110	ERR1913076_Contig_34199_5.70917:1.1110_3	1144	1489	-1	114	4.62017822266	12.88013	37.0166666667	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_34199_5.70917:1.1110	ERR1913076_Contig_34199_5.70917:1.1110_4	1488	1938	-1	149	5.02850341797	16.75741	20.6986577181	major capsid protein [Bacteriophage Lily]	DIAMOND	52.1	97.99	3.2e-39	NO	NO	NA	NA	NA
ERR1913076_Contig_60154_11.2751:1.1016	ERR1913076_Contig_60154_11.2751:1.1016_1	46	1084	1	345	5.39263916016	38.70045	36.3756811594	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_88023_6.3213:1.1710	ERR1913076_Contig_88023_6.3213:1.1710_1	257	467	-1	69	6.82696533203	7.9658	62.4434782609	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_88023_6.3213:1.1710	ERR1913076_Contig_88023_6.3213:1.1710_2	621	906	-1	94	6.09442138672	10.16922	51.0691489362	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_53592_7.1533:1.1155	ERR1913076_Contig_53592_7.1533:1.1155_1	99	687	1	195	6.72528076172	21.58856	39.8553846154	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_53592_7.1533:1.1155	ERR1913076_Contig_53592_7.1533:1.1155_2	590	1400	-1	269	8.74444580078	30.55677	51.5472490706	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_26633_10.0431:1.1967	ERR1913076_Contig_26633_10.0431:1.1967_1	476	1160	1	227	8.25457763672	25.45019	30.3031277533	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_26633_10.0431:1.1967	ERR1913076_Contig_26633_10.0431:1.1967_2	1758	1887	1	42	9.69635009766	4.62816	33.1452380952	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_31582_10.1094:1.2524	ERR1913076_Contig_31582_10.1094:1.2524_1	3	285	1	93	9.30059814453	11.16305	45.9044086022	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_27679_12.2716:1.1165	ERR1913076_Contig_27679_12.2716:1.1165_1	6	678	1	223	6.34552001953	25.17273	53.0286995516	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_27679_12.2716:1.1165	ERR1913076_Contig_27679_12.2716:1.1165_2	689	1274	-1	194	12.0526733398	22.22976	57.1036597938	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_51595_9.23337:1.1794	ERR1913076_Contig_51595_9.23337:1.1794_1	511	2065	1	517	5.40142822266	57.15766	37.4505609284	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_83965_20.7396:1.1456	ERR1913076_Contig_83965_20.7396:1.1456_1	578	1151	-1	190	6.54949951172	21.1189	40.5368421053	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_63484_9.00322:1.2818	ERR1913076_Contig_63484_9.00322:1.2818_1	93	1302	-1	402	9.49420166016	46.44288	30.6430597015	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_68327_9.27469:1.1640	ERR1913076_Contig_68327_9.27469:1.1640_1	30	1377	1	448	4.81939697266	50.47016	28.5632142857	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_85275_14.5246:1.1301	ERR1913076_Contig_85275_14.5246:1.1301_1	62	1031	1	322	9.36199951172	36.9966	42.3704968944	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_85495_9.37287:1.1310	ERR1913076_Contig_85495_9.37287:1.1310_1	751	1222	-1	156	5.20611572266	17.85484	39.533974359	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_85495_9.37287:1.1310	ERR1913076_Contig_85495_9.37287:1.1310_2	1299	2202	-1	300	4.55133056641	33.2383	14.3216666667	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_7373_12.6472:1.1080	ERR1913076_Contig_7373_12.6472:1.1080_1	39	297	1	85	6.16973876953	9.54532	24.1447058824	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_75617_13.3412:1.1166	ERR1913076_Contig_75617_13.3412:1.1166_1	42	1335	1	430	4.14044189453	46.72062	25.4635348837	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_82788_19.7907:1.1095	ERR1913076_Contig_82788_19.7907:1.1095_1	68	512	-1	147	5.80828857422	16.67966	21.1108843537	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_82788_19.7907:1.1095	ERR1913076_Contig_82788_19.7907:1.1095_2	605	827	-1	73	4.44561767578	8.27326	38.604109589	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_89117_9.6876:1.3109	ERR1913076_Contig_89117_9.6876:1.3109_1	1232	1652	1	139	5.71063232422	15.81983	35.6086330935	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_89117_9.6876:1.3109	ERR1913076_Contig_89117_9.6876:1.3109_2	1603	1753	-1	49	4.64166259766	5.67955	46.1736734694	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_90114_14.968:1.3172	ERR1913076_Contig_90114_14.968:1.3172_1	53	908	1	284	4.83575439453	33.1561	48.0042253521	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_47333_11.125:1.1516	ERR1913076_Contig_47333_11.125:1.1516_1	60	189	1	42	4.33343505859	5.0216	40.6764285714	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_49918_7.27166:1.1301	ERR1913076_Contig_49918_7.27166:1.1301_1	541	868	1	108	4.89141845703	12.7472	31.0611111111	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_20768_9.23237:1.3566	ERR1913076_Contig_20768_9.23237:1.3566_1	22	1135	1	370	5.26593017578	39.04348	17.6854054054	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_69867_22.2286:1.1118	ERR1913076_Contig_69867_22.2286:1.1118_1	29	593	1	187	7.54962158203	21.39304	36.5058823529	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_91773_11.944:1.2126	ERR1913076_Contig_91773_11.944:1.2126_1	5	254	1	82	9.39630126953	9.16682	18.3487804878	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_91773_11.944:1.2126	ERR1913076_Contig_91773_11.944:1.2126_2	318	636	1	105	9.52288818359	11.69776	27.419047619	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_91773_11.944:1.2126	ERR1913076_Contig_91773_11.944:1.2126_3	702	1725	-1	340	9.15692138672	36.56908	23.9385294118	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_10804_25.1393:1.2008	ERR1913076_Contig_10804_25.1393:1.2008_1	91	409	1	105	9.79095458984	11.68114	33.3152380952	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_10804_25.1393:1.2008	ERR1913076_Contig_10804_25.1393:1.2008_2	495	1125	1	209	7.64630126953	24.57659	32.1645933014	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_6856_27.109:1.1313	ERR1913076_Contig_6856_27.109:1.1313_1	1031	1493	-1	153	5.50421142578	18.38652	41.6411764706	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_44300_35.2769:1.1071	ERR1913076_Contig_44300_35.2769:1.1071_1	922	1246	-1	107	4.82110595703	12.49165	29.5094392523	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_65345_11.8802:1.1815	ERR1913076_Contig_65345_11.8802:1.1815_1	84	834	1	249	4.78326416016	27.85651	21.3441767068	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_65345_11.8802:1.1815	ERR1913076_Contig_65345_11.8802:1.1815_2	826	2341	1	504	4.81414794922	57.71928	33.5611507937	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_83122_24.1323:1.1010	ERR1913076_Contig_83122_24.1323:1.1010_1	15	1014	1	332	4.99542236328	38.30419	30.1395180723	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_6062_20.3788:1.1216	ERR1913076_Contig_6062_20.3788:1.1216_1	404	1025	-1	206	6.80780029297	23.23303	7.02922330097	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_35105_16.123:1.1077	ERR1913076_Contig_35105_16.123:1.1077_1	163	1360	-1	398	5.87188720703	45.05487	42.2150753769	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_85485_11.1462:1.1675	ERR1913076_Contig_85485_11.1462:1.1675_1	16	919	1	300	4.37225341797	33.45296	51.628	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_80979_9.96002:1.2296	ERR1913076_Contig_80979_9.96002:1.2296_1	763	1063	-1	99	6.26116943359	12.03337	49.8829292929	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_73486_9.84575:1.1161	ERR1913076_Contig_73486_9.84575:1.1161_1	9	1155	1	381	6.65057373047	43.15804	34.2551181102	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_76940_14.4446:1.2168	ERR1913076_Contig_76940_14.4446:1.2168_1	213	690	1	158	5.56829833984	18.63746	46.3658227848	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_76940_14.4446:1.2168	ERR1913076_Contig_76940_14.4446:1.2168_2	700	1459	-1	252	4.20025634766	27.11721	35.2595238095	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_78709_12.2925:1.1049	ERR1913076_Contig_78709_12.2925:1.1049_1	54	1395	1	446	4.34429931641	50.88265	49.5235874439	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_41129_13.2348:1.1042	ERR1913076_Contig_41129_13.2348:1.1042_1	115	535	-1	139	3.60260009766	15.16148	65.8215827338	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_41129_13.2348:1.1042	ERR1913076_Contig_41129_13.2348:1.1042_2	524	641	-1	38	4.10479736328	4.46793	19.3052631579	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_41129_13.2348:1.1042	ERR1913076_Contig_41129_13.2348:1.1042_3	664	1117	-1	150	4.50189208984	16.45889	35.5586666667	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_54506_13.2466:1.1062	ERR1913076_Contig_54506_13.2466:1.1062_1	254	644	1	129	5.08477783203	14.59294	46.0046511628	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_25506_13.7451:1.1617	ERR1913076_Contig_25506_13.7451:1.1617_1	948	1179	-1	76	6.02471923828	8.72504	51.7539473684	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_69272_29.4811:1.1234	ERR1913076_Contig_69272_29.4811:1.1234_1	4	331	1	108	10.1400756836	12.0145	42.3685185185	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_69272_29.4811:1.1234	ERR1913076_Contig_69272_29.4811:1.1234_2	491	2033	-1	513	8.24884033203	56.9977	36.101754386	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_52512_11.792:1.1679	ERR1913076_Contig_52512_11.792:1.1679_1	1158	1317	-1	52	4.31610107422	5.26378	22.5307692308	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_45925_13.2565:1.1782	ERR1913076_Contig_45925_13.2565:1.1782_1	229	523	1	97	8.92681884766	10.67157	33.4618556701	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_45925_13.2565:1.1782	ERR1913076_Contig_45925_13.2565:1.1782_2	519	1167	1	215	5.25543212891	22.93768	31.2613953488	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_45925_13.2565:1.1782	ERR1913076_Contig_45925_13.2565:1.1782_3	1185	1578	1	130	5.05621337891	14.21268	14.2530769231	Hypothetical protein	NO_HIT	NA	NA	NA	YES	VOG4736	92.0	74.6835443038	1.7e-10
ERR1913076_Contig_61528_13.159:1.1756	ERR1913076_Contig_61528_13.159:1.1756_1	20	506	1	161	3.43548583984	17.48814	48.2031055901	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_61528_13.159:1.1756	ERR1913076_Contig_61528_13.159:1.1756_2	386	815	-1	142	6.03668212891	16.25553	44.0071126761	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_21943_11.1767:1.1944	ERR1913076_Contig_21943_11.1767:1.1944_1	891	1281	-1	129	9.36285400391	14.82359	38.1023255814	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_62995_6.31604:1.1504	ERR1913076_Contig_62995_6.31604:1.1504_1	170	1886	1	571	6.02679443359	63.83789	40.1509807356	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_62995_6.31604:1.1504	ERR1913076_Contig_62995_6.31604:1.1504_2	1860	2301	-1	146	8.74285888672	15.76177	43.4705479452	uracil-DNA glycosylase [Myotis gammaherpesvirus 8]	DIAMOND	50.3	99.32	4.2e-31	NO	NO	NA	NA	NA
ERR1913076_Contig_72854_8.52851:1.1967	ERR1913076_Contig_72854_8.52851:1.1967_1	81	954	-1	290	8.91400146484	32.43409	25.2455172414	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_47298_8.18876:1.1800	ERR1913076_Contig_47298_8.18876:1.1800_1	60	978	1	305	4.86163330078	34.31726	34.9154098361	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_36172_12.3994:1.3292	ERR1913076_Contig_36172_12.3994:1.3292_1	277	631	-1	117	5.44976806641	12.82687	30.6188034188	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_36172_12.3994:1.3292	ERR1913076_Contig_36172_12.3994:1.3292_2	611	1085	-1	157	4.39202880859	18.15333	61.8401910828	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_3577_11.3017:1.1064	ERR1913076_Contig_3577_11.3017:1.1064_1	165	384	1	72	4.87567138672	8.51835	56.0152777778	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_3577_11.3017:1.1064	ERR1913076_Contig_3577_11.3017:1.1064_2	470	1337	-1	288	8.96343994141	32.57845	21.2489930556	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_41270_8.41165:1.1582	ERR1913076_Contig_41270_8.41165:1.1582_1	169	1468	1	432	9.42742919922	50.18896	50.6701388889	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_41270_8.41165:1.1582	ERR1913076_Contig_41270_8.41165:1.1582_2	1464	2496	1	343	4.82550048828	37.92413	44.585451895	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
ERR1913076_Contig_41270_8.41165:1.1582	ERR1913076_Contig_41270_8.41165:1.1582_3	2563	3844	1	426	5.16424560547	46.65906	23.2016666667	Hypothetical protein	NO_HIT	NA	NA	NA	NO	NO	NA	NA	NA
