accession,qseqid,qlen,sacc,staxids,sscinames,slen,pident,evalue,bitscore,length
SRR2992956,Contig_17465_452.282:1.1897,1897,NC_024711,1211417,uncultured crAssphage,97065,97.436,0.0,2060,1209
SRR2992956,Contig_28728_659.454:1.2370,2370,NC_024711,1211417,uncultured crAssphage,97065,96.737,0.0,2898,1747
SRR2992956,Contig_29372_578.865:1.2565,2565,NC_024711,1211417,uncultured crAssphage,97065,98.755,0.0,3570,2008
SRR2992956,Contig_7513_6.13826:1.2725,2725,NC_029014,1655645,Parabacteroides phage YZ-2015b,5001,99.940,0.0,3079,1670
SRR2992957,NC_024711.1_12:1.3752,3752,NC_024711,1211417,uncultured crAssphage,97065,98.476,0.0,4394,2493
SRR2992957,NC_024711.1_4:1.17455,17455,NC_024711,1211417,uncultured crAssphage,97065,98.442,0.0,17959,10203
SRR2992957,NC_024711.1_6:1.5472,5472,NC_024711,1211417,uncultured crAssphage,97065,97.070,0.0,6580,3925
SRR2992957,NC_024711.1_7:1.6985,6985,NC_024711,1211417,uncultured crAssphage,97065,97.276,0.0,6586,3891
SRR2992957,NC_024711.1_9:1.5307,5307,NC_024711,1211417,uncultured crAssphage,97065,95.616,0.0,4839,3034
SRR2992958,NC_024711.1_12:1.3752,3752,NC_024711,1211417,uncultured crAssphage,97065,98.476,0.0,4394,2493
SRR2992958,NC_024711.1_1:1.28412,28412,NC_024711,1211417,uncultured crAssphage,97065,97.897,0.0,38418,22209
SRR2992958,NC_024711.1_4:1.17455,17455,NC_024711,1211417,uncultured crAssphage,97065,98.442,0.0,17959,10203
SRR2992958,NC_024711.1_6:1.5472,5472,NC_024711,1211417,uncultured crAssphage,97065,97.045,0.0,6575,3925
SRR2992958,NC_024711.1_7:1.6985,6985,NC_024711,1211417,uncultured crAssphage,97065,97.276,0.0,6586,3891
SRR2992958,NC_024711.1_9:1.5307,5307,NC_024711,1211417,uncultured crAssphage,97065,95.616,0.0,4839,3034
SRR2992959,NC_024711.1_11:1.3752,3752,NC_024711,1211417,uncultured crAssphage,97065,98.476,0.0,4394,2493
SRR2992959,NC_024711.1_3:1.22123,22123,NC_024711,1211417,uncultured crAssphage,97065,98.386,0.0,20247,11523
SRR2992959,NC_024711.1_5:1.15571,15571,NC_024711,1211417,uncultured crAssphage,97065,97.756,0.0,19795,11496
SRR2992960,NC_024711.1_12:1.3752,3752,NC_024711,1211417,uncultured crAssphage,97065,98.476,0.0,4394,2493
SRR2992960,NC_024711.1_1:1.28412,28412,NC_024711,1211417,uncultured crAssphage,97065,97.897,0.0,38418,22209
SRR2992960,NC_024711.1_5:1.17455,17455,NC_024711,1211417,uncultured crAssphage,97065,98.442,0.0,17959,10203
SRR2992960,NC_024711.1_6:1.9894,9894,NC_024711,1211417,uncultured crAssphage,97065,97.370,0.0,9893,5818
SRR2992960,NC_024711.1_7:1.5472,5472,NC_024711,1211417,uncultured crAssphage,97065,97.045,0.0,6575,3925
SRR2992960,NC_024711.1_8:1.6980,6980,NC_024711,1211417,uncultured crAssphage,97065,97.276,0.0,6586,3891
SRR3131711,Contig_215_6.97989:1.1064,1064,NC_022749,1407493,Shigella phage SfIV,39758,99.431,0.0,1277,703
SRR3131745,Contig_197_5.50435:1.1055,1055,NC_023551,1432658,Enterococcus phage IME-EF4,40692,96.675,0.0,1399,842
SRR3131745,Contig_4973_5.0991:1.1130,1130,NC_025465,1204540,Enterococcus phage EfaCPT1,40923,85.463,0.0,872,853
SRR3131767,Contig_4621_15.0888:1.1067,1067,NC_022750,1357825,Enterobacteria phage fiAA91-ss,33628,98.938,0.0,1179,659
SRR3131767,Contig_6829_9.69602:1.1326,1326,NC_004813,196242,Enterobacteria phage BP-4795,57930,91.871,0.0,1077,775
SRR3131781,Contig_214_5.17801:1.1621,1621,NC_007804,343516,Escherichia phage phiV10,39104,97.820,0.0,1901,1101
SRR3131781,Contig_2626_4.73668:1.1615,1615,NC_019723,1147146,Enterobacteria phage HK630,47090,94.799,0.0,1312,846
SRR3131781,Contig_5656_6.98492:1.1545,1545,NC_019442,1124655,Escherichia phage TL-2011c,60523,89.097,0.0,1197,963
SRR3131781,Contig_819_8.00866:1.1059,1059,NC_003356,103807,Enterobacteria phage phiP27,42575,89.793,0.0,922,725
SRR3131825,Contig_369_9.40694:1.2325,2325,NC_022750,1357825,Enterobacteria phage fiAA91-ss,33628,98.907,0.0,2776,1555
SRR3131887,Contig_5119_12.9063:1.2272,2272,NC_022749,1407493,Shigella phage SfIV,39758,88.790,0.0,1507,1231
SRR3131914,Contig_5140_4.90449:1.1266,1266,NC_022749,1407493,Shigella phage SfIV,39758,91.164,0.0,968,713
SRR3131914,Contig_7372_5.25615:1.1320,1320,NC_019710,1147143,Enterobacteria phage HK140,40710,95.509,0.0,1598,1002
SRR3131918,Contig_2185_10.9349:1.1111,1111,NC_002166,10742,Escherichia virus HK022,40751,91.134,0.0,928,688
SRR3131918,Contig_4644_6.32306:1.1772,1772,NC_005856,10678,Escherichia virus P1,94800,91.257,0.0,1629,1201
SRR3131918,Contig_4809_15.2144:1.2007,2007,NC_022749,1407493,Shigella phage SfIV,39758,88.579,0.0,1434,1182
SRR3131922,Contig_249_19.553:1.15755,15755,NC_017732,977801,Enterococcus phage EF62phi,30505,98.793,0.0,21084,11847
SRR3131922,Contig_276_14.0303:1.2131,2131,NC_028671,1747326,Enterococcus phage vB_EfaS_IME197,41098,88.668,0.0,1768,1456
SRR3131922,Contig_599_21.3449:1.9170,9170,NC_017732,977801,Enterococcus phage EF62phi,30505,98.653,0.0,9468,5346
SRR3131946,Contig_3769_10.2148:1.1854,1854,NC_005856,10678,Escherichia virus P1,94800,92.047,0.0,1655,1182
SRR3131946,Contig_5319_7.17534:1.1731,1731,NC_004813,196242,Enterobacteria phage BP-4795,57930,97.589,0.0,1919,1120
SRR3131996,Contig_3410_13.8091:1.1026,1026,NC_005856,10678,Escherichia virus P1,94800,90.458,0.0,689,524
SRR3131996,Contig_3740_14.0479:1.1001,1001,NC_011357,563769,Stx2-converting phage 1717,62147,99.114,0.0,1216,677
SRR3131996,Contig_4093_12.5922:1.2264,2264,NC_005856,10678,Escherichia virus P1,94800,97.938,0.0,2017,1164
SRR3131996,Contig_4698_9.66933:1.1520,1520,NC_028943,1649240,Escherichia phage pro483,29237,87.667,0.0,1125,973
SRR3131996,Contig_4848_5.25674:1.1095,1095,NC_026014,1567486,Enterobacteria phage P88,35814,98.467,0.0,1380,783
SRR3131996,Contig_5755_44.2808:1.1067,1067,NC_004813,196242,Enterobacteria phage BP-4795,57930,98.403,0.0,1432,814
SRR3131996,Contig_684_16.1718:1.1318,1318,NC_005856,10678,Escherichia virus P1,94800,92.194,0.0,955,679
SRR3132006,Contig_5267_4.55494:1.1467,1467,NC_011976,348058,Salmonella phage epsilon34,43016,95.270,0.0,1406,888
SRR3132006,Contig_6152_6.24187:1.1004,1004,NC_019706,1147149,Enterobacteria phage mEp043 c-1,42780,96.748,0.0,1024,615
SRR3132006,Contig_9998_8.7882:1.1512,1512,NC_027398,1524881,Enterobacteria phage Sf101,38742,93.095,0.0,1714,1173
SRR3132116,Contig_2800_6.64201:1.1034,1034,NC_005344,10761,Shigella virus Sf6,39043,96.879,0.0,1288,769
SRR3132138,Contig_2817_7.70187:1.1090,1090,NC_019445,1124654,Escherichia phage TL-2011b,44784,98.937,0.0,1515,847
SRR3132138,Contig_3470_7.27743:1.1141,1141,NC_005856,10678,Escherichia virus P1,94800,98.993,0.0,1066,596
SRR3132149,NC_012749.1_23:1.2322,2322,NC_012749,576791,Escherichia phage wV8,88487,95.502,0.0,2274,1423
SRR3132149,NC_012749.1_29:1.3467,3467,NC_012749,576791,Escherichia phage wV8,88487,94.833,0.0,2898,1858
SRR3132149,NC_012749.1_39:1.10485,10485,NC_027337,1555238,Escherichia phage vB_EcoM-VpaE1,88403,93.358,0.0,11243,7618
SRR3132149,NC_012749.1_4:1.4739,4739,NC_027369,1229757,Escherichia phage EC6,86231,92.192,0.0,4926,3509
SRR3132158,Contig_1344_9.6446:1.2648,2648,NC_022750,1357825,Enterobacteria phage fiAA91-ss,33628,98.911,0.0,3771,2112
SRR3132158,Contig_1756_8.58783:1.1614,1614,NC_021190,10713,Enterobacteria phage phi80,46150,90.869,0.0,1528,1139
SRR3132158,Contig_420_7.71498:1.2090,2090,NC_018279,1168549,Salmonella phage vB_SosS_Oslo,49116,88.071,0.0,1399,1182
SRR3132158,Contig_4332_15.6603:1.1177,1177,NC_005856,10678,Escherichia virus P1,94800,99.660,0.0,1075,588
SRR3132158,Contig_5365_13.913:1.1020,1020,NC_005856,10678,Escherichia virus P1,94800,91.985,0.0,734,524
SRR3132198,Contig_1673_6.51443:1.1233,1233,NC_018275,1168548,Salmonella phage vB_SemP_Emek,39783,92.562,0.0,1210,847
SRR3132198,Contig_191_5.67414:1.1269,1269,NC_028943,1649240,Escherichia phage pro483,29237,91.393,0.0,874,639
SRR3132198,Contig_3584_5.98896:1.1107,1107,NC_027381,1540097,Escherichia phage Pollock,68365,97.151,0.0,1127,667
SRR3132198,Contig_5267_6.37856:1.1531,1531,NC_005344,10761,Shigella virus Sf6,39043,97.383,0.0,1818,1070
SRR3132198,Contig_6098_6.37363:1.2030,2030,NC_001416,10710,Escherichia virus Lambda,48502,97.419,0.0,2377,1395
SRR3132198,Contig_6621_6.026:1.1366,1366,NC_019488,929814,Salmonella phage RE-2010,34117,96.300,0.0,1554,946
SRR3132198,Contig_7444_4.55169:1.1200,1200,NC_005056,103216,Escherichia virus Wphi,32684,95.913,0.0,1349,832
SRR3132198,Contig_7486_6.18102:1.1738,1738,NC_005344,10761,Shigella virus Sf6,39043,96.899,0.0,2213,1322
SRR3132198,Contig_8200_7.08608:1.1263,1263,NC_019488,929814,Salmonella phage RE-2010,34117,85.864,0.0,809,764
SRR3132198,Contig_8465_5.18774:1.1048,1048,NC_009514,414970,Enterobacteria phage cdtI,47021,98.209,0.0,1269,726
SRR3132198,Contig_846_6.06938:1.1519,1519,NC_019488,929814,Salmonella phage RE-2010,34117,86.390,0.0,1315,1205
SRR3132198,Contig_8473_6.42092:1.1234,1234,NC_007804,343516,Escherichia phage phiV10,39104,97.488,0.0,1428,836
SRR3132214,Contig_4014_8.33634:1.1019,1019,NC_011357,563769,Stx2-converting phage 1717,62147,99.015,0.0,1092,609
SRR3132214,Contig_4895_5.39856:1.1405,1405,NC_002730,155148,Salmonella virus HK620,38297,96.154,0.0,1360,832
SRR3132242,Contig_3665_7.57872:1.4174,4174,NC_005857,255431,Klebsiella phage phiKO2,51601,86.975,0.0,3177,2833
SRR3132286,Contig_6255_9.45802:1.1640,1640,NC_029119,1732063,Staphylococcus phage SPbeta-like,127726,99.923,0.0,2394,1300
SRR3132288,Contig_1474_6.95103:1.1184,1184,NC_019488,929814,Salmonella phage RE-2010,34117,96.172,0.0,1066,653
SRR3132288,Contig_2841_7.12868:1.2196,2196,NC_028943,1649240,Escherichia phage pro483,29237,97.605,0.0,2933,1712
SRR3132288,Contig_3467_5.36384:1.1353,1353,NC_011357,563769,Stx2-converting phage 1717,62147,98.050,0.0,1249,718
SRR3132292,Contig_1781_4.40842:1.1445,1445,NC_005856,10678,Escherichia virus P1,94800,94.275,0.0,1197,786
SRR3132292,Contig_2300_4.04743:1.1011,1011,NC_016158,906669,Escherichia phage HK639,49576,92.308,0.0,887,624
SRR3132292,Contig_3305_6.30545:1.1084,1084,NC_011357,563769,Stx2-converting phage 1717,62147,86.223,0.0,701,646
SRR3132292,Contig_4151_14.9834:1.1649,1649,NC_011357,563769,Stx2-converting phage 1717,62147,89.176,0.0,1480,1201
SRR3132298,Contig_1700_9.88591:1.1326,1326,NC_022749,1407493,Shigella phage SfIV,39758,99.479,0.0,1397,768
SRR3132298,Contig_2990_6.14719:1.1834,1834,NC_004813,196242,Enterobacteria phage BP-4795,57930,92.483,0.0,1498,1051
SRR3132298,Contig_3087_16.0695:1.1271,1271,NC_011357,563769,Stx2-converting phage 1717,62147,86.223,0.0,701,646
SRR3132298,Contig_3710_6.81051:1.1466,1466,NC_028656,936054,Enterobacteria phage VT2phi_272,65955,97.681,0.0,1779,1035
SRR3132347,Contig_152_24.5373:1.5276,5276,NC_013643,673835,Enterococcus phage phiFL2A,36270,97.724,0.0,5214,3032
SRR3132347,Contig_5038_50.9022:1.1155,1155,NC_011356,564886,Enterobacteria phage YYZ-2008,54896,86.544,0.0,771,706
SRR3132347,Contig_6711_18.0047:1.1076,1076,NC_013646,673832,Enterococcus phage phiFL1A,38764,95.075,0.0,1055,670
SRR3132347,Contig_6906_36.8854:1.5659,5659,NC_004813,196242,Enterobacteria phage BP-4795,57930,97.687,0.0,5498,3199
SRR3132347,Contig_6907_45.6607:1.4329,4329,NC_019710,1147143,Enterobacteria phage HK140,40710,93.856,0.0,4135,2767
SRR3132347,Contig_7010_17.0313:1.1711,1711,NC_028696,1647458,Salmonella phage SEN22,41338,97.126,0.0,1703,1009
SRR3132347,Contig_7142_30.2303:1.15612,15612,NC_021857,66284,Shigella phage SfII,41475,97.473,0.0,19924,11674
SRR3132347,Contig_7443_38.8418:1.11558,11558,NC_026014,1567486,Enterobacteria phage P88,35814,94.837,0.0,10763,6914
SRR3132347,Contig_8527_5.75341:1.1338,1338,NC_004813,196242,Enterobacteria phage BP-4795,57930,97.372,0.0,1164,685
SRR3132347,Contig_981_25.2517:1.3032,3032,NC_003444,55884,Enterobacteria phage SfV,37074,96.834,0.0,2680,1611
SRR3132396,Contig_813_6.71805:1.1538,1538,NC_027398,1524881,Enterobacteria phage Sf101,38742,95.679,0.0,1563,972
SRR3132450,Contig_1374_14.3952:1.1146,1146,NC_009514,414970,Enterobacteria phage cdtI,47021,86.176,0.0,725,680
SRR3132450,Contig_1454_10.0585:1.2668,2668,NC_019708,1147150,Enterobacteria phage mEp235,37595,97.393,0.0,3524,2071
SRR3132450,Contig_1726_10.7315:1.7030,7030,NC_005856,10678,Escherichia virus P1,94800,92.341,0.0,7618,5366
SRR3132450,Contig_1822_11.1807:1.8848,8848,NC_027398,1524881,Enterobacteria phage Sf101,38742,94.475,0.0,10323,6715
SRR3132450,Contig_1936_8.40285:1.5501,5501,NC_005856,10678,Escherichia virus P1,94800,98.285,0.0,7557,4314
SRR3132450,Contig_30_9.81097:1.1041,1041,NC_011357,563769,Stx2-converting phage 1717,62147,99.623,0.0,970,531
SRR3132450,Contig_339_10.5645:1.13808,13808,NC_005856,10678,Escherichia virus P1,94800,97.996,0.0,16975,9781
SRR3132450,Contig_475_5.19071:1.1053,1053,NC_019710,1147143,Enterobacteria phage HK140,40710,93.851,0.0,928,618
SRR3132450,Contig_554_8.78269:1.1060,1060,NC_019704,1147151,Enterobacteria phage mEp237,44375,87.965,0.0,665,565
SRR3132450,Contig_67_8.20161:1.1136,1136,NC_019723,1147146,Enterobacteria phage HK630,47090,95.682,0.0,931,579
SRR3132450,Contig_969_6.49709:1.1909,1909,NC_027398,1524881,Enterobacteria phage Sf101,38742,96.978,0.0,2446,1456
SRR3132454,Contig_2019_5.28559:1.1165,1165,NC_007805,347324,Pseudomonas phage F10,39199,85.892,0.0,754,723
SRR3132466,Contig_353_21.3416:1.1829,1829,NC_005856,10678,Escherichia virus P1,94800,91.431,0.0,1642,1202
SRR3171107,Contig_3031_8.62531:1.2414,2414,NC_028657,1755689,Pseudomonas phage YMC11/02/R656,60919,87.123,0.0,1677,1491
SRR3171107,Contig_5200_9.50364:1.4273,4273,NC_002484,31535,Pseudomonas virus D3,56426,91.512,0.0,2966,2156
SRR3171107,Contig_7390_12.1064:1.1542,1542,NC_028657,1755689,Pseudomonas phage YMC11/02/R656,60919,95.843,0.0,1439,890
SRR3182384,Contig_17149_11.5653:1.1536,1536,NC_019915,1147043,Staphylococcus phage StB20,40917,85.965,0.0,1271,1197
SRR3183423,Contig_13191_11.7446:1.1030,1030,NC_029119,1732063,Staphylococcus phage SPbeta-like,127726,96.587,0.0,970,586
SRR3183423,Contig_3618_17.1662:1.1151,1151,NC_016765,1129146,Pseudomonas virus PMG1,54024,96.173,0.0,981,601
SRR3183423,Contig_5140_15.5066:1.1009,1009,NC_030909,1777064,Pseudomonas phage YMC11/07/P54_PAE_BP,50183,96.464,0.0,837,509
SRR3183423,Contig_7401_15.5277:1.1534,1534,NC_002484,31535,Pseudomonas virus D3,56426,97.528,0.0,1520,890
SRR3183807,NC_014406.1_2:1.4140,4140,NC_014407,746831,Human polyomavirus 7,4952,98.977,0.0,5592,3127
SRR3184338,Contig_3839_11.8503:1.1890,1890,NC_028657,1755689,Pseudomonas phage YMC11/02/R656,60919,95.109,0.0,2025,1288
SRR3184338,Contig_5772_14.4296:1.2166,2166,NC_016765,1129146,Pseudomonas virus PMG1,54024,97.559,0.0,2453,1434
SRR3184711,NC_028110.1_20:1.1097,1097,NC_028110,1586714,Yellowstone lake phycodnavirus 2,171045,95.000,0.0,1099,700
SRR3184711,NC_028110.1_5:1.1446,1446,NC_028110,1586714,Yellowstone lake phycodnavirus 2,171045,99.682,0.0,1724,943
SRR3184924,Contig_819_263.978:1.8139,8139,NC_022338,1235647,Propionibacterium phage PHL060L00,29514,91.601,0.0,8608,6263
SRR3185016,NC_010277.2_1:1.2499,2499,NC_010277,493803,Merkel cell polyomavirus,5387,99.850,0.0,3674,1998
SRR3189169,Contig_6324_94.7936:1.1454,1454,NC_027621,1655023,Propionibacterium phage Wizzo,29463,91.730,0.0,1086,786
SRR3191616,Contig_1412_10.1197:1.2150,2150,NC_014406,746830,Human polyomavirus 6,4926,99.911,0.0,2063,1120
SRR3208461,Contig_11560_346.33:1.6632,6632,NC_028825,1636202,Escherichia phage vB_EcoM_AYO145A,87372,93.666,0.0,6802,4547
SRR3208461,Contig_15174_21.3904:1.1129,1129,NC_007804,343516,Escherichia phage phiV10,39104,88.226,0.0,736,620
SRR3208461,Contig_16210_10.0477:1.1256,1256,NC_028671,1747326,Enterococcus phage vB_EfaS_IME197,41098,87.358,0.0,1002,878
SRR3208461,Contig_16773_8.32532:1.1683,1683,NC_013648,673837,Enterococcus phage phiFL3A,39576,95.977,0.0,1936,1193
SRR3208461,Contig_22748_18.4965:1.4864,4864,NC_017732,977801,Enterococcus phage EF62phi,30505,97.820,0.0,5301,3073
SRR3208461,Contig_27616_7.63355:1.3352,3352,NC_019445,1124654,Escherichia phage TL-2011b,44784,95.783,0.0,3631,2253
SRR3208461,Contig_28646_363.344:1.1129,1129,NC_028872,1527531,Escherichia phage HY02,86252,98.464,0.0,1260,716
SRR3208461,Contig_3345_10.5309:1.2928,2928,NC_013643,673835,Enterococcus phage phiFL2A,36270,95.977,0.0,2499,1541
SRR3208461,Contig_33805_11.1628:1.1371,1371,NC_013646,673832,Enterococcus phage phiFL1A,38764,91.255,0.0,961,709
SRR3208461,Contig_37125_168.351:1.10124,10124,NC_022323,1327956,Escherichia phage JES2013,136910,97.567,0.0,12312,7194
SRR3208461,Contig_8935_522.989:1.1188,1188,NC_031924,1873985,Salmonella phage IME207,47564,90.855,0.0,1127,842
SRR3208461,Contig_917_388.066:1.4539,4539,NC_027991,694060,Staphylococcus phage SA1,147303,89.278,0.0,3583,2882
SRR3212990,NC_024711.1_8:1.4108,4108,NC_024711,1211417,uncultured crAssphage,97065,90.599,0.0,4248,3255
SRR3213020,Contig_3382_19.9001:1.12904,12904,NC_025434,1498227,Shigella phage POCJ13,62699,95.849,0.0,15943,9877
SRR3213020,Contig_440_37.3895:1.30307,30307,NC_007804,343516,Escherichia phage phiV10,39104,98.072,0.0,34014,19551
SRR3213020,Contig_4_41.1571_Circ:1.5386,5386,NC_001422,10847,Escherichia virus phiX174,5386,99.898,0.0,5430,2949
SRR3213020,Contig_5550_20.4371:1.21140,21140,NC_004745,227940,Yersinia virus L413C,30728,99.973,0.0,27553,14932
SRR3213020,Contig_5889_22.8778:1.1207,1207,NC_001954,10868,Enterobacteria phage If1,8454,96.909,0.0,1085,647
SRR3213020,Contig_5978_14.8859:1.6400,6400,NC_003356,103807,Enterobacteria phage phiP27,42575,88.382,0.0,4041,3400
SRR3213020,Contig_6132_18.5116:1.24066,24066,NC_026014,1567486,Enterobacteria phage P88,35814,96.663,0.0,21486,12944
SRR341719,NC_024711.1_3:1.18030,18030,NC_024711,1211417,uncultured crAssphage,97065,96.044,0.0,16953,10439
SRR3643835,NC_023582.1_10:1.4411,4411,NC_024355,1500386,Staphylococcus phage 6ec,93794,96.599,0.0,4237,2558
SRR3643835,NC_023582.1_12:1.1338,1338,NC_024355,1500386,Staphylococcus phage 6ec,93794,92.781,0.0,1223,845
SRR3643835,NC_023582.1_15:1.12392,12392,NC_023582,1434319,Staphylococcus phage vB_SepS_SEP9,92417,94.955,0.0,11411,7294
SRR3643835,NC_023582.1_16:1.14808,14808,NC_023582,1434319,Staphylococcus phage vB_SepS_SEP9,92417,98.682,0.0,13594,7665
SRR3643836,Contig_624_10.2948:1.3049,3049,NC_008722,398839,Staphylococcus virus CNPH82,43420,96.725,0.0,2848,1710
SRR3643836,NC_023582.1_23:1.14346,14346,NC_023582,1434319,Staphylococcus phage vB_SepS_SEP9,92417,94.344,0.0,13939,9105
SRR3643836,NC_023582.1_24:1.10939,10939,NC_023582,1434319,Staphylococcus phage vB_SepS_SEP9,92417,98.263,0.0,9875,5642
SRR3643837,NC_023582.1_20:1.4076,4076,NC_024355,1500386,Staphylococcus phage 6ec,93794,96.482,0.0,4314,2615
SRR3643837,NC_023582.1_22:1.1264,1264,NC_024355,1500386,Staphylococcus phage 6ec,93794,91.385,0.0,1336,975
SRR3643837,NC_023582.1_25:1.8610,8610,NC_023582,1434319,Staphylococcus phage vB_SepS_SEP9,92417,96.038,0.0,7620,4695
SRR3643838,Contig_700_12.4259:1.4509,4509,NC_008722,398839,Staphylococcus virus CNPH82,43420,94.581,0.0,4763,3082
SRR3643838,NC_023582.1_17:1.4918,4918,NC_024355,1500386,Staphylococcus phage 6ec,93794,96.509,0.0,4399,2664
SRR3643838,NC_023582.1_20:1.14997,14997,NC_023582,1434319,Staphylococcus phage vB_SepS_SEP9,92417,94.137,0.0,14929,9824
SRR3643838,NC_023582.1_21:1.16819,16819,NC_023582,1434319,Staphylococcus phage vB_SepS_SEP9,92417,94.137,0.0,14929,9824
SRR3643839,Contig_16_21.3279:1.9829,9829,NC_023582,1434319,Staphylococcus phage vB_SepS_SEP9,92417,98.283,0.0,9993,5706
SRR3643841,Contig_1673_8.26904:1.2462,2462,NC_008722,398839,Staphylococcus virus CNPH82,43420,93.082,0.0,2789,1908
SRR3643841,Contig_466_21.5451:1.9678,9678,NC_023582,1434319,Staphylococcus phage vB_SepS_SEP9,92417,95.767,0.0,9046,5623
SRR3643841,Contig_85_10.6077:1.1264,1264,NC_024355,1500386,Staphylococcus phage 6ec,93794,93.878,0.0,1179,784
SRR3643842,Contig_1630_26.3108:1.7669,7669,NC_023582,1434319,Staphylococcus phage vB_SepS_SEP9,92417,97.623,0.0,6854,3997
SRR3643842,Contig_9_7.68311:1.1986,1986,NC_008722,398839,Staphylococcus virus CNPH82,43420,96.694,0.0,2466,1482
SRR3644002,Contig_755_12.2733:1.1125,1125,NC_023500,1308897,Staphylococcus phage StauST398-5,43301,97.988,0.0,1122,646
SRR3644056,Contig_1812_13.6187:1.7279,7279,NC_012485,915426,Human papillomavirus 109,7346,99.720,0.0,10473,5719
SRR3644135,Contig_465_13.5964:1.7545,7545,NC_018281,1197952,Staphylococcus virus IPLA5,43581,99.755,0.0,8975,4896
SRR3656945,Contig_1176_5.5875:1.1060,1060,NC_028656,936054,Enterobacteria phage VT2phi_272,65955,98.137,0.0,1404,805
SRR3656945,Contig_1639_5.09141:1.1103,1103,NC_001954,10868,Enterobacteria phage If1,8454,96.707,0.0,961,577
SRR3656945,Contig_2423_6.06459:1.2358,2358,NC_021190,10713,Enterobacteria phage phi80,46150,99.927,0.0,2538,1378
SRR3656945,Contig_3516_1415.51:1.24441,24441,NC_019723,1147146,Enterobacteria phage HK630,47090,99.984,0.0,22524,12204
SRR3656945,Contig_5465_5.24763:1.1179,1179,NC_028696,1647458,Salmonella phage SEN22,41338,97.478,0.0,1352,793
SRR3656946,Contig_237_2247.56:1.38542,38542,NC_019723,1147146,Enterobacteria phage HK630,47090,99.981,0.0,39752,21539
SRR3656947,Contig_87_1918.67:1.35496,35496,NC_019723,1147146,Enterobacteria phage HK630,47090,99.981,0.0,39752,21539
SRR3656948,Contig_1475_123.69:1.1254,1254,NC_019716,1147152,Enterobacteria phage mEp460,44510,95.833,0.0,1358,840
SRR3656948,Contig_1816_7.40933:1.2722,2722,NC_011357,563769,Stx2-converting phage 1717,62147,98.780,0.0,2772,1558
SRR3656948,Contig_271_1430.22:1.27282,27282,NC_019723,1147146,Enterobacteria phage HK630,47090,99.981,0.0,39752,21539
SRR3656948,Contig_2880_7.06321:1.1871,1871,NC_019716,1147152,Enterobacteria phage mEp460,44510,90.857,0.0,1408,1050
SRR3656948,Contig_857_7.54407:1.4626,4626,NC_019445,1124654,Escherichia phage TL-2011b,44784,99.153,0.0,6364,3540
SRR3656949,Contig_1445_4.49251:1.1021,1021,NC_019719,1147147,Enterobacteria phage HK633,41528,95.051,0.0,1077,687
SRR3656949,Contig_564_1350.44:1.27282,27282,NC_019723,1147146,Enterobacteria phage HK630,47090,99.981,0.0,39752,21539
SRR3656949,Contig_6452_4.92013:1.1247,1247,NC_011357,563769,Stx2-converting phage 1717,62147,98.698,0.0,1500,845
SRR3656950,Contig_1245_1211.83:1.38231,38231,NC_019723,1147146,Enterobacteria phage HK630,47090,99.981,0.0,39177,21228
SRR3656951,Contig_146_2454.52:1.38542,38542,NC_019723,1147146,Enterobacteria phage HK630,47090,99.981,0.0,39752,21539
SRR3656952,Contig_1116_86.0048:1.1051,1051,NC_021190,10713,Enterobacteria phage phi80,46150,100.000,0.0,1448,784
SRR3656952,Contig_112_10.689:1.3923,3923,NC_021190,10713,Enterobacteria phage phi80,46150,99.964,0.0,5068,2748
SRR3656952,Contig_96_1935.36:1.38542,38542,NC_019723,1147146,Enterobacteria phage HK630,47090,99.981,0.0,39752,21539
SRR3656953,Contig_785_38.8266:1.1964,1964,NC_005856,10678,Escherichia virus P1,94800,100.000,0.0,2215,1199
SRR3656953,Contig_92_2311.23:1.38542,38542,NC_019723,1147146,Enterobacteria phage HK630,47090,99.981,0.0,39752,21539
SRR3656954,Contig_2239_7.69655:1.3355,3355,NC_019445,1124654,Escherichia phage TL-2011b,44784,99.355,0.0,4484,2479
SRR3656954,Contig_227_1888.48:1.35496,35496,NC_019723,1147146,Enterobacteria phage HK630,47090,99.981,0.0,39752,21539
SRR3656955,Contig_1024_5.11104:1.1668,1668,NC_021857,66284,Shigella phage SfII,41475,98.379,0.0,1733,987
SRR3656955,Contig_1188_121.119:1.4703,4703,NC_019711,1147148,Enterobacteria phage HK629,47288,98.365,0.0,4187,2385
SRR3656955,Contig_2084_29.5528:1.1820,1820,NC_021190,10713,Enterobacteria phage phi80,46150,99.919,0.0,2268,1231
SRR3656955,Contig_3012_5.75372:1.2375,2375,NC_011357,563769,Stx2-converting phage 1717,62147,98.824,0.0,2880,1616
SRR3656955,Contig_3184_5.9455:1.2185,2185,NC_028656,936054,Enterobacteria phage VT2phi_272,65955,96.411,0.0,2296,1393
SRR3656955,Contig_362_1819.99:1.39359,39359,NC_019723,1147146,Enterobacteria phage HK630,47090,99.981,0.0,39752,21539
SRR3656955,Contig_3661_5.67455:1.1670,1670,NC_019716,1147152,Enterobacteria phage mEp460,44510,98.978,0.0,2278,1272
SRR3656956,Contig_90_2421.72:1.39270,39270,NC_019723,1147146,Enterobacteria phage HK630,47090,99.981,0.0,39752,21539
