accession,qseqid,qlen,sacc,staxids,sscinames,slen,pident,evalue,bitscore,length
SRR3132298,Contig_454_7.5094:1.1510,1510,NC_011357,563769,Stx2-converting phage 1717,62147,95.206,0.0,2375,1502
SRR3132298,Contig_4560_5.58403:1.1097,1097,NC_002167,37554,Escherichia virus HK97,39732,98.908,0.0,1962,1099
SRR3132298,Contig_500_6.42597:1.2769,2769,NC_011357,563769,Stx2-converting phage 1717,62147,99.091,0.0,4152,2311
SRR3132298,Contig_525_6.38323:1.1189,1189,NC_009514,414970,Enterobacteria phage cdtI,47021,92.946,0.0,1404,964
SRR3132298,Contig_5336_6.00962:1.2723,2723,NC_019714,1147145,Enterobacteria phage HK446,39026,98.200,0.0,4466,2556
SRR3132298,Contig_647_5.98369:1.1614,1614,NC_001416,10710,Escherichia virus Lambda,48502,96.904,0.0,2704,1615
SRR3132298,Contig_729_6.77266:1.1995,1995,NC_019723,1147146,Enterobacteria phage HK630,47090,96.541,0.0,3302,1995
SRR3132298,Contig_966_5.95415:1.1045,1045,NC_019445,1124654,Escherichia phage TL-2011b,44784,97.345,0.0,1729,1017
SRR3132336,Contig_3231_7.06386:1.1445,1445,NC_017732,977801,Enterococcus phage EF62phi,30505,95.816,0.0,2276,1410
SRR3132336,Contig_59_6.66374:1.1388,1388,NC_017732,977801,Enterococcus phage EF62phi,30505,99.207,0.0,2499,1388
SRR3132347,Contig_10467_72.4176:1.1931,1931,NC_019723,1147146,Enterobacteria phage HK630,47090,96.530,0.0,3195,1931
SRR3132347,Contig_11267_43.0536:1.1698,1698,NC_022749,1407493,Shigella phage SfIV,39758,98.469,0.0,2992,1698
SRR3132347,Contig_232_5.68054:1.1269,1269,NC_021325,1305708,Clostridium phage vB_CpeS-CP51,39108,89.760,0.0,1592,1250
SRR3132347,Contig_3752_6.13752:1.2107,2107,NC_008265,396359,Clostridium phage phiSM101,38092,92.038,0.0,2957,2110
SRR3132347,Contig_3868_35.9933:1.13936,13936,NC_019716,1147152,Enterobacteria phage mEp460,44510,98.274,0.0,22914,13094
SRR3132347,Contig_6097_30.2502:1.3413,3413,NC_031940,1813771,Salmonella phage 118970_sal3,77375,96.310,0.0,4892,2981
SRR3132347,Contig_6104_69.4169:1.1217,1217,NC_019723,1147146,Enterobacteria phage HK630,47090,98.192,0.0,2126,1217
SRR3132347,Contig_8548_4.82583:1.1863,1863,NC_021325,1305708,Clostridium phage vB_CpeS-CP51,39108,94.525,0.0,2876,1863
SRR3132347,Contig_9395_41.3699:1.3283,3283,NC_019716,1147152,Enterobacteria phage mEp460,44510,94.084,0.0,4985,3313
SRR3132348,Contig_3879_11.4171:1.1154,1154,NC_005856,10678,Escherichia virus P1,94800,92.633,0.0,1598,1113
SRR3132396,Contig_189_5.25864:1.1033,1033,NC_027339,1225789,Enterobacteria phage SfI,38389,98.451,0.0,1820,1033
SRR3132396,Contig_2795_6.86481:1.1026,1026,NC_019716,1147152,Enterobacteria phage mEp460,44510,99.708,0.0,1879,1026
SRR3132396,Contig_3561_5.58372:1.1089,1089,NC_021857,66284,Shigella phage SfII,41475,97.704,0.0,1873,1089
SRR3132396,Contig_3718_4.89339:1.1155,1155,NC_005344,10761,Shigella virus Sf6,39043,99.221,0.0,2084,1155
SRR3132396,Contig_3780_5.33877:1.1124,1124,NC_011356,564886,Enterobacteria phage YYZ-2008,54896,98.488,0.0,1984,1124
SRR3132396,Contig_3973_5.49752:1.1429,1429,NC_019716,1147152,Enterobacteria phage mEp460,44510,98.111,0.0,2490,1429
SRR3132396,Contig_4324_6.48282:1.1242,1242,NC_022749,1407493,Shigella phage SfIV,39758,97.665,0.0,2134,1242
SRR3132396,Contig_445_6.67327:1.1030,1030,NC_019445,1124654,Escherichia phage TL-2011b,44784,96.796,0.0,1720,1030
SRR3132396,Contig_4905_11.0016:1.1271,1271,NC_019723,1147146,Enterobacteria phage HK630,47090,98.112,0.0,2215,1271
SRR3132396,Contig_492_6.88825:1.1058,1058,NC_019716,1147152,Enterobacteria phage mEp460,44510,100.000,0.0,1954,1058
SRR3132396,Contig_5154_5.72554:1.1226,1226,NC_011357,563769,Stx2-converting phage 1717,62147,98.589,0.0,2132,1205
SRR3132396,Contig_5394_6.86511:1.1347,1347,NC_022749,1407493,Shigella phage SfIV,39758,99.480,0.0,2449,1347
SRR3132396,Contig_5545_9.91299:1.2537,2537,NC_019723,1147146,Enterobacteria phage HK630,47090,96.098,0.0,4137,2537
SRR3132396,Contig_701_5.27287:1.1277,1277,NC_019767,432201,Enterobacteria phage HK544,40155,97.338,0.0,2170,1277
SRR3132400,Contig_2642_4.48675:1.1756,1756,NC_019716,1147152,Enterobacteria phage mEp460,44510,98.975,0.0,3144,1756
SRR3132400,Contig_3226_15.4455:1.1230,1230,NC_005856,10678,Escherichia virus P1,94800,91.385,0.0,1615,1184
SRR3132400,Contig_371_7.74106:1.1754,1754,NC_019723,1147146,Enterobacteria phage HK630,47090,98.118,0.0,3055,1753
SRR3132422,Contig_1401_5.81963:1.1090,1090,NC_027339,1225789,Enterobacteria phage SfI,38389,99.264,0.0,1964,1087
SRR3132422,Contig_2015_5.00657:1.1238,1238,NC_022749,1407493,Shigella phage SfIV,39758,98.869,0.0,2209,1238
SRR3132422,Contig_2626_5.23216:1.1183,1183,NC_026014,1567486,Enterobacteria phage P88,35814,97.802,0.0,2041,1183
SRR3132422,Contig_3940_7.71103:1.1470,1470,NC_021857,66284,Shigella phage SfII,41475,99.048,0.0,2638,1470
SRR3132422,Contig_4123_3.98204:1.1022,1022,NC_026014,1567486,Enterobacteria phage P88,35814,98.532,0.0,1805,1022
SRR3132422,Contig_4125_7.66001:1.1523,1523,NC_027398,1524881,Enterobacteria phage Sf101,38742,94.364,0.0,2337,1526
SRR3132422,Contig_4164_6.61673:1.1048,1048,NC_004813,196242,Enterobacteria phage BP-4795,57930,94.778,0.0,1609,1034
SRR3132422,Contig_474_6.85472:1.1259,1259,NC_031940,1813771,Salmonella phage 118970_sal3,77375,97.776,0.0,2170,1259
SRR3132422,Contig_4839_7.06926:1.1435,1435,NC_019723,1147146,Enterobacteria phage HK630,47090,97.352,0.0,2440,1435
SRR3132422,Contig_4939_5.18055:1.1593,1593,NC_019708,1147150,Enterobacteria phage mEp235,37595,97.421,0.0,2710,1590
SRR3132422,Contig_938_8.07042:1.1511,1511,NC_011357,563769,Stx2-converting phage 1717,62147,94.110,0.0,2298,1511
SRR3132450,Contig_104_5.4824:1.1185,1185,NC_011357,563769,Stx2-converting phage 1717,62147,98.336,0.0,2002,1142
SRR3132450,Contig_1086_8.96253:1.5064,5064,NC_005856,10678,Escherichia virus P1,94800,96.459,0.0,8017,4858
SRR3132450,Contig_1093_14.3499:1.6636,6636,NC_005856,10678,Escherichia virus P1,94800,97.981,0.0,11513,6636
SRR3132450,Contig_1155_6.62347:1.1903,1903,NC_019767,432201,Enterobacteria phage HK544,40155,97.308,0.0,3075,1820
SRR3132450,Contig_1211_12.2533:1.1327,1327,NC_003356,103807,Enterobacteria phage phiP27,42575,85.982,0.0,1415,1334
SRR3132450,Contig_1247_8.9044:1.2750,2750,NC_005856,10678,Escherichia virus P1,94800,97.929,0.0,4761,2752
SRR3132450,Contig_1278_11.5227:1.3990,3990,NC_005856,10678,Escherichia virus P1,94800,98.220,0.0,6970,3989
SRR3132450,Contig_1375_9.06816:1.3409,3409,NC_005856,10678,Escherichia virus P1,94800,96.253,0.0,4758,2909
SRR3132450,Contig_141_6.76388:1.1155,1155,NC_018275,1168548,Salmonella phage vB_SemP_Emek,39783,95.373,0.0,1685,1059
SRR3132450,Contig_1423_6.24102:1.1356,1356,NC_002730,155148,Salmonella virus HK620,38297,96.324,0.0,1964,1197
SRR3132450,Contig_1447_22.4931:1.2129,2129,NC_022750,1357825,Enterobacteria phage fiAA91-ss,33628,98.920,0.0,3803,2129
SRR3132450,Contig_1482_6.62088:1.1112,1112,NC_019442,1124655,Escherichia phage TL-2011c,60523,89.927,0.0,1242,963
SRR3132450,Contig_177_10.4337:1.6593,6593,NC_005856,10678,Escherichia virus P1,94800,97.853,0.0,11348,6568
SRR3132450,Contig_1904_7.77524:1.2209,2209,NC_022749,1407493,Shigella phage SfIV,39758,97.134,0.0,3417,2024
SRR3132450,Contig_1942_14.3892:1.1649,1649,NC_027398,1524881,Enterobacteria phage Sf101,38742,96.445,0.0,2553,1547
SRR3132450,Contig_1987_20.2996:1.1058,1058,NC_021857,66284,Shigella phage SfII,41475,99.338,0.0,1916,1058
SRR3132450,Contig_2013_9.03254:1.4691,4691,NC_005856,10678,Escherichia virus P1,94800,98.593,0.0,8296,4691
SRR3132450,Contig_2021_11.1308:1.1113,1113,NC_019723,1147146,Enterobacteria phage HK630,47090,96.765,0.0,1857,1113
SRR3132450,Contig_2023_6.1346:1.1283,1283,NC_011357,563769,Stx2-converting phage 1717,62147,98.597,0.0,2270,1283
SRR3132450,Contig_37_6.25151:1.1348,1348,NC_019445,1124654,Escherichia phage TL-2011b,44784,96.802,0.0,2135,1282
SRR3132450,Contig_431_13.5143:1.3821,3821,NC_003444,55884,Enterobacteria phage SfV,37074,97.775,0.0,6586,3821
SRR3132450,Contig_442_9.9028:1.2129,2129,NC_005856,10678,Escherichia virus P1,94800,97.933,0.0,3688,2129
SRR3132450,Contig_483_7.82123:1.3326,3326,NC_005856,10678,Escherichia virus P1,94800,96.302,0.0,5461,3326
SRR3132450,Contig_497_11.2287:1.4135,4135,NC_019723,1147146,Enterobacteria phage HK630,47090,96.880,0.0,6922,4135
SRR3132450,Contig_502_12.0586:1.3021,3021,NC_005856,10678,Escherichia virus P1,94800,98.408,0.0,5190,2952
SRR3132450,Contig_534_7.92697:1.3101,3101,NC_022749,1407493,Shigella phage SfIV,39758,98.065,0.0,5395,3101
SRR3132450,Contig_574_7.63907:1.2846,2846,NC_019710,1147143,Enterobacteria phage HK140,40710,97.682,0.0,4891,2847
SRR3132450,Contig_63_10.5924:1.2071,2071,NC_019706,1147149,Enterobacteria phage mEp043 c-1,42780,98.986,0.0,3709,2071
SRR3132450,Contig_662_7.55135:1.2980,2980,NC_004813,196242,Enterobacteria phage BP-4795,57930,97.059,0.0,4977,2958
SRR3132450,Contig_727_7.75579:1.1273,1273,NC_011357,563769,Stx2-converting phage 1717,62147,85.333,0.0,1310,1275
SRR3132450,Contig_922_10.1333:1.12090,12090,NC_021857,66284,Shigella phage SfII,41475,97.601,0.0,20720,12090
SRR3132450,Contig_963_13.8713:1.2824,2824,NC_005856,10678,Escherichia virus P1,94800,98.300,0.0,4950,2824
SRR3132466,Contig_3124_7.78906:1.1428,1428,NC_011357,563769,Stx2-converting phage 1717,62147,89.874,0.0,1836,1432
SRR3132478,Contig_4517_11.7444:1.1264,1264,NC_001895,10679,Escherichia virus P2,33593,98.418,0.0,2224,1264
SRR3132478,Contig_4546_8.2967:1.1112,1112,NC_005056,103216,Escherichia virus Wphi,32684,96.853,0.0,1860,1112
SRR3132478,Contig_5307_8.0455:1.1075,1075,NC_029119,1732063,Staphylococcus phage SPbeta-like,127726,99.907,0.0,1978,1075
SRR3171107,Contig_14_10.1705:1.1287,1287,NC_016765,1129146,Pseudomonas virus PMG1,54024,92.618,0.0,1851,1287
SRR3171107,Contig_2062_8.3914:1.1392,1392,NC_031091,1868596,Pseudomonas phage MD8,43277,96.069,0.0,2272,1399
SRR3171107,Contig_2308_5.3336:1.1270,1270,NC_030918,1777054,Pseudomonas phage JBD93,36629,98.819,0.0,2263,1270
SRR3171107,Contig_2655_11.3477:1.1645,1645,NC_027992,1225792,Pseudomonas phage JBD25,39552,98.906,0.0,2939,1645
SRR3171107,Contig_2929_10.6306:1.1195,1195,NC_027992,1225792,Pseudomonas phage JBD25,39552,99.163,0.0,2152,1195
SRR3171107,Contig_3459_9.64736:1.1211,1211,NC_027992,1225792,Pseudomonas phage JBD25,39552,98.844,0.0,2159,1211
SRR3171107,Contig_3599_10.5661:1.1064,1064,NC_027992,1225792,Pseudomonas phage JBD25,39552,99.718,0.0,1949,1064
SRR3171107,Contig_3629_8.85677:1.1165,1165,NC_016765,1129146,Pseudomonas virus PMG1,54024,96.902,0.0,1947,1162
SRR3171107,Contig_4299_11.91:1.1053,1053,NC_027986,1225791,Pseudomonas phage JBD18,39014,98.575,0.0,1862,1053
SRR3171107,Contig_43_11.2938:1.1048,1048,NC_027992,1225792,Pseudomonas phage JBD25,39552,99.237,0.0,1892,1048
SRR3171107,Contig_6311_8.18446:1.1603,1603,NC_030929,1777052,Pseudomonas phage JBD44,49033,97.565,0.0,2320,1355
SRR3171107,Contig_867_10.8764:1.2107,2107,NC_027986,1225791,Pseudomonas phage JBD18,39014,97.485,0.0,3598,2107
SRR3182384,Contig_23140_62.65:1.1697,1697,NC_018284,1197953,Staphylococcus virus IPLA7,42123,92.693,0.0,2073,1437
SRR3183423,Contig_10492_17.6887:1.1324,1324,NC_030929,1777052,Pseudomonas phage JBD44,49033,98.862,0.0,2351,1318
SRR3183423,Contig_11906_15.4729:1.1052,1052,NC_030929,1777052,Pseudomonas phage JBD44,49033,99.049,0.0,1888,1052
SRR3183423,Contig_12283_13.7704:1.2172,2172,NC_011810,538398,Pseudomonas phage PB1,65764,97.192,0.0,3674,2172
SRR3183423,Contig_12887_12.3739:1.1392,1392,NC_007810,347329,Pseudomonas phage F8,66015,97.629,0.0,2388,1392
SRR3183423,Contig_13565_16.6105:1.1373,1373,NC_007810,347329,Pseudomonas phage F8,66015,99.490,0.0,2497,1373
SRR3183423,Contig_1745_8.30626:1.1042,1042,NC_020490,1147042,Staphylococcus phage StB12,44714,88.377,0.0,1245,1041
SRR3183423,Contig_2314_15.4319:1.1451,1451,NC_028745,1640970,Pseudomonas phage DL60,66103,97.588,0.0,2486,1451
SRR3183423,Contig_2493_13.7887:1.1511,1511,NC_011165,549445,Pseudomonas phage LBL3,64427,95.966,0.0,2453,1512
SRR3183423,Contig_2945_15.6763:1.1515,1515,NC_026600,1548917,Pseudomonas phage vB_PaeM_C1-14_Ab28,66181,95.575,0.0,2423,1514
SRR3183423,Contig_3097_16.7419:1.1318,1318,NC_007810,347329,Pseudomonas phage F8,66015,99.393,0.0,2390,1318
SRR3183423,Contig_3362_14.3126:1.1517,1517,NC_030909,1777064,Pseudomonas phage YMC11/07/P54_PAE_BP,50183,85.234,0.0,1561,1517
SRR3183423,Contig_3412_15.2689:1.3203,3203,NC_007810,347329,Pseudomonas phage F8,66015,97.971,0.0,5553,3204
SRR3183423,Contig_3537_15.6782:1.2009,2009,NC_028745,1640970,Pseudomonas phage DL60,66103,99.601,0.0,3663,2007
SRR3183423,Contig_3935_12.8523:1.2668,2668,NC_011810,538398,Pseudomonas phage PB1,65764,91.866,0.0,3729,2680
SRR3183423,Contig_4370_13.3112:1.1498,1498,NC_011165,549445,Pseudomonas phage LBL3,64427,97.397,0.0,2551,1498
SRR3183423,Contig_4618_19.0722:1.1751,1751,NC_016762,1129145,Pseudomonas phage phi297,49135,95.106,0.0,2383,1512
SRR3183423,Contig_4803_13.7402:1.1721,1721,NC_007810,347329,Pseudomonas phage F8,66015,97.668,0.0,2946,1715
SRR3183423,Contig_5109_17.0895:1.1003,1003,NC_026600,1548917,Pseudomonas phage vB_PaeM_C1-14_Ab28,66181,89.573,0.0,1271,1007
SRR3183423,Contig_5364_14.6689:1.1237,1237,NC_026586,1548907,Pseudomonas phage vB_PaeM_PAO1_Ab27,66299,94.992,0.0,1941,1238
SRR3183423,Contig_6094_14.7155:1.4481,4481,NC_028971,1640974,Pseudomonas phage DL68,66111,93.430,0.0,6636,4490
SRR3183423,Contig_6289_13.074:1.1398,1398,NC_007810,347329,Pseudomonas phage F8,66015,99.785,0.0,2566,1398
SRR3183423,Contig_6811_15.8136:1.1420,1420,NC_028939,1542090,Pseudomonas phage vB_Pae_PS44,68871,99.507,0.0,2584,1420
SRR3183423,Contig_697_16.1385:1.1659,1659,NC_030909,1777064,Pseudomonas phage YMC11/07/P54_PAE_BP,50183,97.134,0.0,2699,1605
SRR3183423,Contig_7094_18.1886:1.2868,2868,NC_026600,1548917,Pseudomonas phage vB_PaeM_C1-14_Ab28,66181,95.083,0.0,3762,2400
SRR3183423,Contig_713_13.6351:1.1571,1571,NC_007810,347329,Pseudomonas phage F8,66015,98.854,0.0,2800,1571
SRR3183423,Contig_7150_15.5766:1.1664,1664,NC_028745,1640970,Pseudomonas phage DL60,66103,94.545,0.0,2540,1650
SRR3183423,Contig_7655_19.4392:1.2736,2736,NC_030909,1777064,Pseudomonas phage YMC11/07/P54_PAE_BP,50183,96.784,0.0,4566,2736
SRR3183423,Contig_8342_17.6771:1.1618,1618,NC_030929,1777052,Pseudomonas phage JBD44,49033,94.747,0.0,2518,1618
SRR3183423,Contig_8639_15.0336:1.3625,3625,NC_011703,581037,Pseudomonas phage 14-1,66235,96.773,0.0,6047,3626
SRR3183423,Contig_8656_13.371:1.1470,1470,NC_011703,581037,Pseudomonas phage 14-1,66235,99.932,0.0,2710,1470
SRR3183423,Contig_8746_12.6768:1.1932,1932,NC_011166,549446,Pseudomonas phage LMA2,66530,95.396,0.0,3075,1933
SRR3183423,Contig_9236_15.6579:1.3259,3259,NC_007810,347329,Pseudomonas phage F8,66015,99.035,0.0,5749,3211
SRR3183807,NC_014406.1_3:1.2738,2738,NC_014407,746831,Human polyomavirus 7,4952,99.088,0.0,4922,2742
SRR3183853,Contig_2748_21.4859:1.1545,1545,NC_018842,1229792,Propionibacterium phage P1.1,29348,95.075,0.0,2429,1543
SRR3183906,Contig_1555_62.5319:1.2838,2838,NC_018834,1229782,Propionibacterium phage P9.1,29214,95.384,0.0,4514,2838
SRR3183906,Contig_1568_67.7416:1.2191,2191,NC_027359,1500808,Propionibacterium phage PHL082M00,29491,88.407,0.0,2518,2122
SRR3183906,Contig_2237_56.0277:1.1246,1246,NC_027370,1500828,Propionibacterium phage PHL179M00,29428,94.543,0.0,1923,1246
SRR3183906,Contig_3586_69.5316:1.2029,2029,NC_022341,1235655,Propionibacterium phage PHL113M01,29200,93.744,0.0,3048,2046
SRR3183906,Contig_4453_83.3042:1.6799,6799,NC_022342,1235653,Propionibacterium phage PHL111M01,29140,94.299,0.0,10403,6806
SRR3183906,Contig_4680_63.3275:1.2072,2072,NC_028967,1690805,Propionibacterium phage PAC1,29605,91.631,0.0,2525,1864
SRR3184338,Contig_1554_10.5465:1.1892,1892,NC_011703,581037,Pseudomonas phage 14-1,66235,96.987,0.0,3179,1892
SRR3184338,Contig_2487_12.5646:1.1343,1343,NC_007810,347329,Pseudomonas phage F8,66015,96.873,0.0,2246,1343
SRR3184338,Contig_3557_15.6733:1.1477,1477,NC_030929,1777052,Pseudomonas phage JBD44,49033,98.984,0.0,2645,1477
SRR3184338,Contig_3697_12.888:1.1324,1324,NC_007810,347329,Pseudomonas phage F8,66015,99.396,0.0,2401,1324
SRR3184338,Contig_3714_11.3582:1.1296,1296,NC_011165,549445,Pseudomonas phage LBL3,64427,95.756,0.0,2089,1296
SRR3184338,Contig_3716_15.2566:1.1267,1267,NC_030909,1777064,Pseudomonas phage YMC11/07/P54_PAE_BP,50183,97.632,0.0,2174,1267
SRR3184338,Contig_461_12.8613:1.1051,1051,NC_007810,347329,Pseudomonas phage F8,66015,97.621,0.0,1803,1051
SRR3184338,Contig_4662_11.5855:1.2056,2056,NC_007810,347329,Pseudomonas phage F8,66015,99.319,0.0,3720,2056
SRR3184338,Contig_4717_13.2784:1.1033,1033,NC_007810,347329,Pseudomonas phage F8,66015,99.419,0.0,1875,1033
SRR3184338,Contig_4923_12.2166:1.1211,1211,NC_026600,1548917,Pseudomonas phage vB_PaeM_C1-14_Ab28,66181,91.029,0.0,1633,1215
SRR3184338,Contig_5640_11.7408:1.2709,2709,NC_007810,347329,Pseudomonas phage F8,66015,97.010,0.0,4554,2709
SRR3184338,Contig_5856_12.2081:1.2600,2600,NC_028939,1542090,Pseudomonas phage vB_Pae_PS44,68871,97.769,0.0,4481,2600
SRR3184338,Contig_6227_12.3978:1.1468,1468,NC_019935,763998,Pseudomonas phage KPP12,64144,94.482,0.0,2263,1468
SRR3184338,Contig_6457_10.6186:1.1415,1415,NC_011166,549446,Pseudomonas phage LMA2,66530,96.537,0.0,2342,1415
SRR3184338,Contig_6848_11.8638:1.1107,1107,NC_011703,581037,Pseudomonas phage 14-1,66235,99.548,0.0,2017,1107
SRR3184338,Contig_7401_12.3509:1.1516,1516,NC_007810,347329,Pseudomonas phage F8,66015,98.879,0.0,2704,1516
SRR3184338,Contig_8595_14.6599:1.1196,1196,NC_016762,1129145,Pseudomonas phage phi297,49135,92.154,0.0,1688,1198
SRR3184338,Contig_8683_10.4855:1.1641,1641,NC_028971,1640974,Pseudomonas phage DL68,66111,95.070,0.0,2582,1643
SRR3184338,Contig_9309_15.2654:1.1011,1011,NC_030929,1777052,Pseudomonas phage JBD44,49033,94.164,0.0,1541,1011
SRR3184711,NC_028110.1_1:1.2721,2721,NC_028110,1586714,Yellowstone lake phycodnavirus 2,171045,97.133,0.0,4593,2721
SRR3184711,NC_028110.1_2:1.2497,2497,NC_028110,1586714,Yellowstone lake phycodnavirus 2,171045,98.013,0.0,3672,2114
SRR3184711,NC_028110.1_3:1.1760,1760,NC_028110,1586714,Yellowstone lake phycodnavirus 2,171045,98.756,0.0,3136,1769
SRR3184711,NC_028110.1_4:1.2025,2025,NC_028110,1586714,Yellowstone lake phycodnavirus 2,171045,95.781,0.0,2939,1825
SRR3184711,NC_028110.1_6:1.1608,1608,NC_028110,1586714,Yellowstone lake phycodnavirus 2,171045,92.193,0.0,2268,1614
SRR3184711,NC_028110.1_7:1.1102,1102,NC_028110,1586714,Yellowstone lake phycodnavirus 2,171045,99.183,0.0,1986,1102
SRR3184924,Contig_1622_251.583:1.1711,1711,NC_015454,504501,Propionibacterium phage PAD20,29074,94.097,0.0,2601,1711
SRR3184924,Contig_246_314.276:1.1808,1808,NC_018852,1229789,Propionibacterium phage P100D,29506,95.854,0.0,2920,1809
SRR3184924,Contig_2778_256.836:1.1018,1018,NC_027401,1500814,Propionibacterium phage PHL095N00,29751,94.423,0.0,1567,1022
SRR3184924,Contig_3199_242.613:1.1430,1430,NC_018842,1229792,Propionibacterium phage P1.1,29348,95.077,0.0,2239,1422
SRR3184924,Contig_528_280.089:1.3196,3196,NC_018834,1229782,Propionibacterium phage P9.1,29214,95.256,0.0,5064,3204
SRR3184924,Contig_534_355.263:1.1914,1914,NC_022337,1235650,Propionibacterium phage PHL071N05,29467,95.405,0.0,3044,1915
SRR3184924,Contig_677_445.82:1.3623,3623,NC_022342,1235653,Propionibacterium phage PHL111M01,29140,96.082,0.0,5904,3624
SRR3184961,Contig_4110_28.9521:1.1211,1211,NC_027627,1655021,Propionibacterium phage Solid,29440,92.987,0.0,1764,1212
SRR3184961,Contig_6407_30.4646:1.1079,1079,NC_018839,1229784,Propionibacterium phage P14.4,29729,91.752,0.0,1500,1079
SRR3184961,Contig_7318_27.5937:1.1802,1802,NC_015454,504501,Propionibacterium phage PAD20,29074,94.670,0.0,2793,1801
SRR3184961,Contig_7_22.2593:1.1370,1370,NC_027627,1655021,Propionibacterium phage Solid,29440,91.782,0.0,1906,1375
SRR3185016,Contig_4241_18.0095:1.1178,1178,NC_018851,1229794,Propionibacterium phage ATCC29399B_C,29516,93.057,0.0,1720,1181
SRR3185016,NC_010277.2_1:1.2499,2499,NC_010277,493803,Merkel cell polyomavirus,5387,99.850,0.0,3674,1998
SRR3186857,Contig_27817_17.9596:1.1085,1085,NC_031009,1862959,Lactococcus phage D4412,22884,93.733,0.0,1626,1085
SRR3186857,Contig_671_19.5878:1.1039,1039,NC_001629,36343,Lactococcus virus bIL67,22195,85.235,0.0,1062,1043
SRR3189169,Contig_2419_106.093:1.3269,3269,NC_027629,1655012,Propionibacterium phage Attacne,28876,90.195,0.0,4248,3284
SRR3189169,Contig_4029_146.201:1.1132,1132,NC_015454,504501,Propionibacterium phage PAD20,29074,96.290,0.0,1858,1132
SRR3189169,Contig_695_105.144:1.1031,1031,NC_027630,1655017,Propionibacterium phage Ouroboros,29506,90.077,0.0,1338,1038
SRR3189169,Contig_707_111.579:1.1174,1174,NC_022337,1235650,Propionibacterium phage PHL071N05,29467,93.057,0.0,1720,1181
SRR3189169,Contig_7249_142.031:1.3036,3036,NC_027385,1500813,Propionibacterium phage PHL092M00,29261,93.804,0.0,4562,3034
SRR3189169,Contig_7909_121.993:1.2807,2807,NC_027624,1655020,Propionibacterium phage SKKY,29594,92.133,0.0,3951,2822
SRR3191623,Contig_708_13.4854:1.1048,1048,NC_027359,1500808,Propionibacterium phage PHL082M00,29491,95.810,0.0,1692,1050
SRR3208461,Contig_10729_174.969:1.1072,1072,NC_024134,1446490,Escherichia phage FFH2,139020,98.694,0.0,1903,1072
SRR3208461,Contig_1181_16.8918:1.1305,1305,NC_017732,977801,Enterococcus phage EF62phi,30505,99.231,0.0,2346,1300
SRR3208461,Contig_12954_179.471:1.10077,10077,NC_024134,1446490,Escherichia phage FFH2,139020,97.658,0.0,17291,10079
SRR3208461,Contig_13545_174.663:1.17693,17693,NC_024134,1446490,Escherichia phage FFH2,139020,97.758,0.0,29084,16901
SRR3208461,Contig_14549_9.23645:1.2050,2050,NC_013646,673832,Enterococcus phage phiFL1A,38764,99.951,0.0,3781,2050
SRR3208461,Contig_15614_169.254:1.3119,3119,NC_024134,1446490,Escherichia phage FFH2,139020,97.565,0.0,5341,3121
SRR3208461,Contig_16572_172.932:1.14961,14961,NC_024134,1446490,Escherichia phage FFH2,139020,98.042,0.0,26005,14963
SRR3208461,Contig_17087_11.3826:1.1068,1068,NC_017732,977801,Enterococcus phage EF62phi,30505,96.699,0.0,1714,1030
SRR3208461,Contig_17495_25.2388:1.1544,1544,NC_007804,343516,Escherichia phage phiV10,39104,98.446,0.0,2719,1544
SRR3208461,Contig_18307_401.072:1.2344,2344,NC_028825,1636202,Escherichia phage vB_EcoM_AYO145A,87372,96.462,0.0,3866,2346
SRR3208461,Contig_18970_369.18:1.7069,7069,NC_027991,694060,Staphylococcus phage SA1,147303,96.294,0.0,11601,7070
SRR3208461,Contig_19132_349.989:1.2007,2007,NC_012749,576791,Escherichia phage wV8,88487,96.610,0.0,3328,2006
SRR3208461,Contig_1963_369.877:1.1205,1205,NC_029023,1340750,Escherichia phage JH2,87712,97.427,0.0,2054,1205
SRR3208461,Contig_19806_28.9487:1.1131,1131,NC_007804,343516,Escherichia phage phiV10,39104,98.497,0.0,1995,1131
SRR3208461,Contig_20301_351.127:1.1184,1184,NC_012749,576791,Escherichia phage wV8,88487,98.397,0.0,2082,1185
SRR3208461,Contig_20838_9.68827:1.1162,1162,NC_017732,977801,Enterococcus phage EF62phi,30505,96.349,0.0,1620,986
SRR3208461,Contig_20913_15.1337:1.1254,1254,NC_017732,977801,Enterococcus phage EF62phi,30505,99.681,0.0,2294,1254
SRR3208461,Contig_21593_350.54:1.2238,2238,NC_012749,576791,Escherichia phage wV8,88487,97.676,0.0,3845,2238
SRR3208461,Contig_21660_377.782:1.1206,1206,NC_005282,77775,Salmonella phage FelixO1,86155,98.342,0.0,2117,1206
SRR3208461,Contig_23535_175.963:1.7983,7983,NC_011041,399183,Escherichia phage V5,137947,98.797,0.0,14211,7983
SRR3208461,Contig_24156_9.41427:1.1408,1408,NC_013648,673837,Enterococcus phage phiFL3A,39576,100.000,0.0,2601,1408
SRR3208461,Contig_2420_19.6502:1.1275,1275,NC_017732,977801,Enterococcus phage EF62phi,30505,97.961,0.0,2211,1275
SRR3208461,Contig_24568_10.5216:1.1176,1176,NC_013696,663241,Enterococcus phage phiEf11,42822,97.447,0.0,2004,1175
SRR3208461,Contig_25530_346.314:1.2027,2027,NC_029023,1340750,Escherichia phage JH2,87712,97.533,0.0,3467,2027
