accession,qseqid,qlen,sacc,staxids,sscinames,slen,pident,evalue,bitscore,length
SRR3183423,Contig_2209_14.4448:1.1524,1524,NC_007045,320831,Staphylococcus phage PT1028,15603,80.938,0.0,1002,1280
SRR3183423,Contig_983_10.0848:1.1636,1636,NC_023500,1308897,Staphylococcus phage StauST398-5,43301,78.349,0.0,1029,1635
SRR3184335,Contig_10511_10.1107:1.1149,1149,NC_029010,1498171,Staphylococcus phage SA97,40592,81.739,0.0,859,1035
SRR3184338,Contig_8743_24.6341:1.1594,1594,NC_019927,984186,Cronobacter phage ENT47670,47611,76.958,0.0,734,1328
SRR3184346,Contig_219_8.91543:1.1971,1971,NC_023891,1478160,Human papillomavirus 178,7314,72.898,1.11e-166,590,1974
SRR3184711,NC_028110.1_16:1.1199,1199,NC_028110,1586714,Yellowstone lake phycodnavirus 2,171045,84.545,0.0,1164,1197
SRR3184711,NC_028110.1_18:1.1543,1543,NC_028110,1586714,Yellowstone lake phycodnavirus 2,171045,80.306,0.0,1077,1503
SRR3184711,NC_028110.1_19:1.1525,1525,NC_028108,1586715,Yellowstone lake phycodnavirus 3,171454,83.805,0.0,1288,1414
SRR3184711,NC_028110.1_23:1.1315,1315,NC_028112,1586713,Yellowstone lake phycodnavirus 1,178262,78.474,0.0,841,1324
SRR3184711,NC_028110.1_24:1.1050,1050,NC_028110,1586714,Yellowstone lake phycodnavirus 2,171045,82.676,0.0,843,964
SRR3184711,NC_028110.1_34:1.1560,1560,NC_028108,1586715,Yellowstone lake phycodnavirus 3,171454,76.989,0.0,843,1508
SRR3184711,NC_028110.1_53:1.1413,1413,NC_028108,1586715,Yellowstone lake phycodnavirus 3,171454,77.327,2.32e-132,475,838
SRR3184711,NC_028110.1_59:1.3388,3388,NC_028108,1586715,Yellowstone lake phycodnavirus 3,171454,81.423,0.0,1360,1701
SRR3184711,NC_028110.1_65:1.1196,1196,NC_028108,1586715,Yellowstone lake phycodnavirus 3,171454,76.074,2.57e-121,438,861
SRR3184711,NC_028110.1_97:1.1016,1016,NC_028108,1586715,Yellowstone lake phycodnavirus 3,171454,72.727,8.45e-66,254,946
SRR3184924,Contig_1803_367.59:1.4190,4190,NC_027294,1500822,Propionibacterium phage PHL150M00,29438,84.901,0.0,3432,3530
SRR3185016,Contig_3170_94.2642:1.1636,1636,NC_008689,360398,Staphylococcus virus 108PVL,44857,82.446,0.0,1411,1635
SRR3186857,Contig_13766_13.3647:1.1380,1380,NC_030940,1754217,Pseudomonas phage phi3,32637,76.128,6.38e-123,444,909
SRR3186857,Contig_22629_9.6769:1.1323,1323,NC_019927,984186,Cronobacter phage ENT47670,47611,77.694,7.32e-177,623,1058
SRR3186857,Contig_42141_16.3633:1.1154,1154,NC_030940,1754217,Pseudomonas phage phi3,32637,76.260,1.52e-103,379,754
SRR3208461,Contig_15977_8.92495:1.1006,1006,NC_004914,194949,Escherichia phage Stx2 II,62706,84.310,9.52e-155,549,580
SRR3208461,Contig_28568_7.53346:1.1051,1051,NC_029001,1445553,Clostridium phage phiCDHM11,32000,71.836,3.19e-55,219,877
SRR3208470,Contig_18_18.3383:1.2311,2311,NC_025443,1113547,Salmonella phage 9NA,52869,75.526,0.0,1057,2280
SRR3213020,Contig_119_36.0602:1.1730,1730,NC_029120,1416032,Shigella phage 75/02 Stx,60875,80.848,0.0,1096,1415
SRR3536228,Contig_11847_18.9475:1.1048,1048,NC_025416,1524910,Staphylococcus phage MCE-2014,141907,78.779,0.0,689,1065
SRR3536232,Contig_67400_6.10387:1.1079,1079,NC_024210,1495286,Escherichia phage e4/1c,47112,81.590,0.0,821,994
SRR3536232,Contig_69682_6.4724:1.1252,1252,NC_020078,1264737,Cronobacter phage vB_CskP_GAP227,41796,77.760,0.0,758,1250
SRR3643473,Contig_36_9.58296:1.2027,2027,NC_038524,1434782,Human papillomavirus 175,7226,83.197,0.0,1000,1101
SRR3643499,NC_001352.1_1:1.3138,3138,NC_001531,333923,Human papillomavirus 5,7746,78.877,0.0,1720,2618
SRR3643499,NC_001356.1_2:1.7661,7661,NC_001531,333923,Human papillomavirus 5,7746,78.237,0.0,2377,3823
SRR3643499,NC_001356.1_3:1.7661,7661,NC_001531,333923,Human papillomavirus 5,7746,78.237,0.0,2377,3823
SRR3643499,NC_001526.4_1:1.7661,7661,NC_001531,333923,Human papillomavirus 5,7746,78.237,0.0,2377,3823
SRR3643499,NC_001526.4_2:1.1074,1074,NC_001531,333923,Human papillomavirus 5,7746,79.151,0.0,706,1036
SRR3643570,Contig_1_113.569_Circ:1.7193,7193,NC_038524,1434782,Human papillomavirus 175,7226,78.947,0.0,3480,5320
SRR3643570,Contig_274_6.37783:1.1211,1211,NC_030943,1838062,Gordonia phage Blueberry,54990,82.248,0.0,664,783
SRR3643570,Contig_88_6.57095:1.1211,1211,NC_001596,10621,Human papillomavirus 9,7434,82.391,0.0,1042,1221
SRR3643777,NC_001526.4_2:1.4766,4766,NC_012485,915426,Human papillomavirus 109,7346,73.868,0.0,1674,4550
SRR3643835,NC_023582.1_11:1.1144,1144,NC_023582,1434319,Staphylococcus phage vB_SepS_SEP9,92417,83.826,0.0,1077,1150
SRR3643838,NC_023582.1_18:1.1138,1138,NC_023582,1434319,Staphylococcus phage vB_SepS_SEP9,92417,83.786,0.0,1066,1141
SRR3643841,Contig_393_7.0252:1.1012,1012,NC_008799,326037,Staphylococcus virus phiETA3,43282,74.971,7.95e-106,387,863
SRR3644056,Contig_1902_15.9535:1.3658,3658,NC_004679,204090,Staphylococcus phage P68,18227,72.495,4.41e-178,628,2156
SRR3644056,NC_001356.1_1:1.3607,3607,NC_038523,1434987,Human papillomavirus 172,7203,73.995,0.0,1127,2984
SRR3644056,NC_001356.1_2:1.2041,2041,NC_001591,10616,Human papillomavirus type 49,7560,71.257,1.67e-85,320,1416
SRR3644056,NC_001526.4_4:1.3607,3607,NC_038523,1434987,Human papillomavirus 172,7203,73.995,0.0,1127,2984
SRR3644062,Contig_13_30.2418:1.2166,2166,NC_030905,1838084,Gordonia phage Woes,73752,78.653,0.0,1387,2197
SRR3644062,Contig_1774_25.1692:1.1923,1923,NC_030924,1838073,Gordonia phage Monty,75680,74.141,5.50e-105,385,1106
SRR3644062,Contig_6744_27.1641:1.3762,3762,NC_030905,1838084,Gordonia phage Woes,73752,77.643,0.0,2213,3793
SRR3644062,Contig_989_25.4011:1.2229,2229,NC_028865,1636545,Tsukamurella phage TIN2,76964,79.515,0.0,809,1196
SRR3656945,Contig_3040_82.994:1.1850,1850,NC_016164,909297,Synechococcus phage S-CBS1,30332,78.541,1.34e-170,603,932
SRR3656945,Contig_4421_5.80847:1.1555,1555,NC_018843,1177632,Salmonella phage SSU5,103299,73.631,1.27e-85,320,895
SRR3656948,Contig_1172_8.5744:1.1559,1559,NC_031922,1883369,Synechococcus phage S-CAM9,174830,73.898,4.23e-140,501,1406
SRR3656948,Contig_1507_39.4169:1.1850,1850,NC_016164,909297,Synechococcus phage S-CBS1,30332,78.541,1.34e-170,603,932
SRR3656948,Contig_283_8.18987:1.2606,2606,NC_015279,444860,Synechococcus phage S-SM2,190789,76.278,0.0,1334,2601
SRR3656948,Contig_797_8.59306:1.1750,1750,NC_029120,1416032,Shigella phage 75/02 Stx,60875,81.377,0.0,1033,1278
SRR3656953,Contig_883_9.55039:1.1181,1181,NC_020851,754042,Synechococcus phage S-SKS1,208007,80.505,8.73e-151,536,713
SRR3656954,Contig_1259_99.0202:1.2000,2000,NC_016164,909297,Synechococcus phage S-CBS1,30332,76.787,4.04e-171,604,1133
SRR3656954,Contig_2244_10.0446:1.2464,2464,NC_015280,445700,Prochlorococcus phage P-HM1,181044,71.486,3.34e-93,346,1487
SRR3656954,Contig_2684_8.6548:1.1509,1509,NC_025434,1498227,Shigella phage POCJ13,62699,75.830,6.89e-133,477,964
SRR3656956,Contig_339_76.766:1.3405,3405,NC_006883,268746,Prochlorococcus phage P-SSM2,252401,75.362,0.0,776,1725
SRR3713827,Contig_12503_10.7182:1.4921,4921,NC_001901,40631,Escherichia virus N15,46375,75.224,0.0,1674,3677
SRR3713827,Contig_18710_10.8174:1.1225,1225,NC_001901,40631,Escherichia virus N15,46375,84.228,0.0,1175,1230
SRR3713827,Contig_19316_4.93668:1.1236,1236,NC_002371,10754,Salmonella virus P22,41724,84.052,0.0,660,696
SRR3713827,Contig_4217_6.00959:1.1167,1167,NC_019545,1147140,Salmonella phage SPN3UB,47355,83.146,0.0,880,979
SRR3726368,Contig_15575_6.43246:1.1856,1856,NC_003278,35343,Pseudomonas virus phiCTX,35580,77.984,1.36e-165,586,972
SRR3726368,Contig_21424_18.2875:1.2357,2357,NC_005356,259901,Staphylococcus virus 77,41708,73.949,0.0,669,1831
SRR3726368,Contig_7779_8.76946:1.1343,1343,NC_024391,1464127,Staphylococcus phage DW2,41941,83.950,0.0,1279,1352
SRR4032510,Contig_495_236.285:1.1159,1159,NC_019716,1147152,Enterobacteria phage mEp460,44510,81.712,0.0,907,1110
SRR4032565,Contig_190_110.943:1.1294,1294,NC_029028,1610837,Enterobacteria phage JenP1,60754,74.596,1.38e-74,283,681
SRR4032565,Contig_335_389.421:1.1994,1994,NC_019723,1147146,Enterobacteria phage HK630,47090,77.704,0.0,1134,1960
SRR4032566,Contig_193_108.252:1.1294,1294,NC_029028,1610837,Enterobacteria phage JenP1,60754,74.596,1.38e-74,283,681
SRR4032566,Contig_335_380.155:1.1994,1994,NC_019723,1147146,Enterobacteria phage HK630,47090,77.704,0.0,1134,1960
SRR4032579,Contig_83_32.1561:1.1826,1826,NC_008689,360398,Staphylococcus virus 108PVL,44857,82.721,0.0,1607,1823
SRR4032596,Contig_150_230.747:1.1601,1601,NC_019723,1147146,Enterobacteria phage HK630,47090,76.474,0.0,815,1611
SRR4101289,Contig_237_65.9872:1.1110,1110,NC_019723,1147146,Enterobacteria phage HK630,47090,79.833,1.43e-118,429,600
SRR4101289,Contig_49_181.016:1.2508,2508,NC_019723,1147146,Enterobacteria phage HK630,47090,80.011,0.0,1303,1821
SRR4101292,Contig_1742_5.04855:1.1091,1091,NC_019545,1147140,Salmonella phage SPN3UB,47355,81.242,0.0,647,821
SRR4101292,Contig_20560_20.9864:1.2152,2152,NC_009514,414970,Enterobacteria phage cdtI,47021,74.077,1.25e-146,523,1381
SRR4101292,Contig_20710_47.0777:1.1512,1512,NC_019723,1147146,Enterobacteria phage HK630,47090,81.485,0.0,902,1118
SRR4101293,Contig_202_129.345:1.4173,4173,NC_019723,1147146,Enterobacteria phage HK630,47090,79.767,0.0,1568,2234
SRR4101293,Contig_50_58.6305:1.1893,1893,NC_025434,1498227,Shigella phage POCJ13,62699,82.110,0.0,920,1090
SRR4101295,Contig_202_143.077:1.4173,4173,NC_019723,1147146,Enterobacteria phage HK630,47090,79.767,0.0,1568,2234
SRR4101296,Contig_121_77.1325:1.3499,3499,NC_019716,1147152,Enterobacteria phage mEp460,44510,77.333,0.0,1273,2250
SRR4101296,Contig_18_495.336:1.1587,1587,NC_011357,563769,Stx2-converting phage 1717,62147,71.011,1.07e-41,174,890
SRR4101296,Contig_296_175.23:1.1439,1439,NC_019723,1147146,Enterobacteria phage HK630,47090,83.654,0.0,1339,1456
SRR4101297,Contig_11436_17.9813:1.1199,1199,NC_001317,29252,Escherichia virus 186,30624,77.090,0.0,641,1196
SRR4101297,Contig_11573_8.44252:1.1116,1116,NC_019708,1147150,Enterobacteria phage mEp235,37595,82.990,0.0,1009,1117
SRR4101297,Contig_14588_4.39087:1.1028,1028,NC_019769,432200,Enterobacteria phage HK542,38964,81.836,0.0,835,1024
SRR4101297,Contig_3546_7.3691:1.1185,1185,NC_018454,1168280,Cronobacter phage phiES15,39974,81.513,0.0,953,1190
SRR4101297,Contig_6744_28.0322:1.3469,3469,NC_019934,984175,Cronobacter phage ENT39118,39012,81.760,0.0,1698,2045
SRR4101297,Contig_7491_39.1568:1.1168,1168,NC_029120,1416032,Shigella phage 75/02 Stx,60875,80.362,0.0,872,1161
SRR4101297,Contig_8879_8.79174:1.1182,1182,NC_018454,1168280,Cronobacter phage phiES15,39974,84.512,0.0,1164,1188
SRR4101297,Contig_9069_5.0959:1.1094,1094,NC_004775,215158,Salmonella phage epsilon15,39671,74.079,9.05e-71,270,706
SRR4101297,NC_018843.1_12:1.1630,1630,NC_018843,1177632,Salmonella phage SSU5,103299,82.643,0.0,769,893
SRR4101297,NC_018843.1_16:1.1104,1104,NC_018843,1177632,Salmonella phage SSU5,103299,78.100,2.85e-170,601,1000
SRR4101297,NC_018843.1_20:1.1928,1928,NC_018843,1177632,Salmonella phage SSU5,103299,72.430,3.41e-82,309,1070
SRR4101297,NC_018843.1_8:1.2001,2001,NC_018843,1177632,Salmonella phage SSU5,103299,83.609,0.0,1122,1208
SRR4101297,NC_018843.1_9:1.1286,1286,NC_018843,1177632,Salmonella phage SSU5,103299,78.866,0.0,867,1287
SRR4101298,Contig_2349_50.2786:1.2644,2644,NC_019723,1147146,Enterobacteria phage HK630,47090,79.933,0.0,1264,1779
SRR4101298,Contig_2388_47.144:1.2547,2547,NC_019716,1147152,Enterobacteria phage mEp460,44510,77.903,0.0,1434,2394
SRR4101298,Contig_2887_26.2178:1.2380,2380,NC_019934,984175,Cronobacter phage ENT39118,39012,81.760,0.0,1698,2045
SRR4101298,Contig_4574_28.9871:1.1876,1876,NC_025434,1498227,Shigella phage POCJ13,62699,84.750,0.0,1592,1600
SRR4101298,Contig_474_240.839:1.1613,1613,NC_011357,563769,Stx2-converting phage 1717,62147,71.011,1.08e-41,174,890
SRR4101298,Contig_635_10.3217:1.2762,2762,NC_028699,1647463,Salmonella phage SEN34,40740,77.967,0.0,867,1407
SRR4101303,Contig_2058_4.9939:1.1168,1168,NC_018843,1177632,Salmonella phage SSU5,103299,84.734,0.0,1168,1166
SRR4101303,Contig_337_18.6601:1.1347,1347,NC_025434,1498227,Shigella phage POCJ13,62699,75.751,2.86e-131,472,965
SRR4101307,Contig_213_50.0572:1.1052,1052,NC_019717,1147144,Enterobacteria phage HK225,45366,76.236,3.96e-84,315,627
SRR4101307,Contig_586_41.3072:1.2338,2338,NC_019723,1147146,Enterobacteria phage HK630,47090,80.856,0.0,1352,1776
SRR4101308,Contig_219_121.432:1.2338,2338,NC_019723,1147146,Enterobacteria phage HK630,47090,80.856,0.0,1352,1776
SRR4101309,Contig_1682_15.3452:1.1031,1031,NC_028449,1660365,Escherichia phage PA2,63569,79.393,1.73e-112,409,626
SRR4101311,Contig_138_163.805:1.2064,2064,NC_019723,1147146,Enterobacteria phage HK630,47090,79.548,0.0,1072,1550
SRR4101311,Contig_20_175.098:1.2316,2316,NC_019723,1147146,Enterobacteria phage HK630,47090,78.512,0.0,979,1573
SRR4101312,Contig_128_119.665:1.2373,2373,NC_019723,1147146,Enterobacteria phage HK630,47090,80.011,0.0,1303,1821
SRR4101312,Contig_249_61.2647:1.1180,1180,NC_019723,1147146,Enterobacteria phage HK630,47090,79.833,1.52e-118,429,600
SRR4101312,Contig_93_100.78:1.1835,1835,NC_009514,414970,Enterobacteria phage cdtI,47021,73.766,3.97e-121,438,1216
SRR4101319,Contig_14464_10.977:1.1281,1281,NC_004775,215158,Salmonella phage epsilon15,39671,74.079,1.06e-70,270,706
SRR4101319,Contig_5043_7.98126:1.2421,2421,NC_006949,101570,Enterobacteria phage ES18,46900,79.103,0.0,1653,2431
SRR4101320,Contig_2483_96.1088:1.2373,2373,NC_019723,1147146,Enterobacteria phage HK630,47090,80.011,0.0,1303,1821
SRR4101320,Contig_4835_57.7207:1.1180,1180,NC_019723,1147146,Enterobacteria phage HK630,47090,79.833,1.52e-118,429,600
SRR4101321,Contig_138_101.437:1.2430,2430,NC_019723,1147146,Enterobacteria phage HK630,47090,80.011,0.0,1303,1821
SRR4101323,Contig_1270_40.673:1.3347,3347,NC_029120,1416032,Shigella phage 75/02 Stx,60875,79.543,0.0,1572,2278
SRR4101323,Contig_1354_35.83:1.2990,2990,NC_011357,563769,Stx2-converting phage 1717,62147,84.675,0.0,2063,2075
SRR4101323,Contig_610_91.4481:1.2430,2430,NC_019723,1147146,Enterobacteria phage HK630,47090,80.011,0.0,1303,1821
SRR4101323,Contig_875_46.4381:1.1506,1506,NC_003356,103807,Enterobacteria phage phiP27,42575,84.039,0.0,1441,1535
SRR4101323,Contig_929_24.1253:1.1209,1209,NC_028696,1647458,Salmonella phage SEN22,41338,73.105,5.70e-108,394,1227
SRR4101324,Contig_223_118.999:1.4056,4056,NC_019723,1147146,Enterobacteria phage HK630,47090,80.449,0.0,1552,2092
SRR4305074,Contig_17994_46.1924:1.3939,3939,NC_006936,235201,Lactobacillus virus phiJL1,36674,82.901,0.0,2098,2351
SRR4305074,Contig_4633_52.2813:1.1751,1751,NC_006936,235201,Lactobacillus virus phiJL1,36674,77.859,3.58e-161,571,953
SRR4305377,Contig_20481_20.4064:1.2087,2087,NC_003444,55884,Enterobacteria phage SfV,37074,77.496,0.0,989,1693
SRR4305377,Contig_22549_16.2856:1.1802,1802,NC_019767,432201,Enterobacteria phage HK544,40155,83.333,0.0,920,996
SRR4408185,Contig_1838_10.7331:1.2691,2691,NC_003356,103807,Enterobacteria phage phiP27,42575,75.913,0.0,1347,2711
SRR4408185,Contig_2116_8.05376:1.1043,1043,NC_001609,10680,Enterobacteria phage P4,11624,80.854,4.70e-138,494,632
SRR4408185,Contig_2937_35.9572:1.1235,1235,NC_028696,1647458,Salmonella phage SEN22,41338,74.928,1.02e-75,287,690
SRR4408185,Contig_3504_9.02048:1.2461,2461,NC_019704,1147151,Enterobacteria phage mEp237,44375,75.880,0.0,773,1563
SRR4408185,Contig_5283_24.9196:1.1686,1686,NC_019723,1147146,Enterobacteria phage HK630,47090,80.115,9.37e-177,623,870
SRR4408185,Contig_57_9.21718:1.2953,2953,NC_019545,1147140,Salmonella phage SPN3UB,47355,79.585,0.0,1057,1494
SRR4408185,Contig_9158_32.0944:1.2414,2414,NC_019723,1147146,Enterobacteria phage HK630,47090,76.732,0.0,1275,2411
SRR4408265,Contig_16669_15.0436:1.1099,1099,NC_016158,906669,Escherichia phage HK639,49576,83.409,0.0,1009,1097
SRR4408265,Contig_20840_37.1385:1.2793,2793,NC_016158,906669,Escherichia phage HK639,49576,82.245,0.0,2013,2343
SRR4408265,Contig_6647_15.8713:1.1193,1193,NC_006557,294382,Bacillus phage BCJA1c,41092,70.448,4.90e-24,115,670
SRR4423610,Contig_2839_50.0583:1.1032,1032,NC_003356,103807,Enterobacteria phage phiP27,42575,84.667,0.0,1026,1037
SRR4423610,Contig_5527_765.971:1.1067,1067,NC_011357,563769,Stx2-converting phage 1717,62147,71.011,7.11e-42,174,890
SRR4423610,Contig_5602_56.3084:1.1398,1398,NC_011356,564886,Enterobacteria phage YYZ-2008,54896,82.252,0.0,850,986
SRR4423610,Contig_7125_50.4848:1.1398,1398,NC_026014,1567486,Enterobacteria phage P88,35814,84.258,0.0,736,775
SRR4435716,Contig_10_2110.03:1.1011,1011,NC_011357,563769,Stx2-converting phage 1717,62147,71.011,6.73e-42,174,890
SRR4435956,Contig_11785_10.6722:1.3284,3284,NC_018843,1177632,Salmonella phage SSU5,103299,83.525,0.0,3055,3302
SRR4435956,Contig_13434_9.68016:1.3034,3034,NC_018843,1177632,Salmonella phage SSU5,103299,80.788,0.0,2353,3045
SRR4435956,Contig_14305_10.4718:1.4653,4653,NC_018843,1177632,Salmonella phage SSU5,103299,81.577,0.0,3829,4668
SRR4435956,Contig_31409_9.5695:1.1574,1574,NC_018843,1177632,Salmonella phage SSU5,103299,78.607,0.0,662,1005
SRR4435956,Contig_3535_9.46805:1.1319,1319,NC_018843,1177632,Salmonella phage SSU5,103299,79.481,0.0,920,1311
SRR4435956,Contig_41540_9.75723:1.1404,1404,NC_018843,1177632,Salmonella phage SSU5,103299,81.051,0.0,839,1066
SRR4435956,Contig_45673_9.26375:1.1184,1184,NC_018843,1177632,Salmonella phage SSU5,103299,82.509,0.0,953,1132
SRR4435956,Contig_46602_11.2361:1.2879,2879,NC_018843,1177632,Salmonella phage SSU5,103299,81.066,0.0,2285,2889
SRR4435956,Contig_4716_9.90488:1.1597,1597,NC_018843,1177632,Salmonella phage SSU5,103299,77.055,1.21e-135,486,876
SRR4435956,Contig_52320_12.0374:1.1731,1731,NC_018843,1177632,Salmonella phage SSU5,103299,80.309,0.0,1238,1681
SRR4435956,Contig_56198_9.29464:1.1381,1381,NC_018843,1177632,Salmonella phage SSU5,103299,82.029,0.0,1173,1380
SRR4435956,Contig_7437_9.99216:1.1168,1168,NC_018843,1177632,Salmonella phage SSU5,103299,79.932,0.0,857,1171
SRR4444827,Contig_223_201.653:1.15523,15523,NC_018843,1177632,Salmonella phage SSU5,103299,80.452,0.0,9234,12216
SRR4451564,Contig_222_132.17:1.15523,15523,NC_018843,1177632,Salmonella phage SSU5,103299,80.452,0.0,9234,12216
SRR4451616,Contig_225_157.347:1.15523,15523,NC_018843,1177632,Salmonella phage SSU5,103299,80.452,0.0,9234,12216
SRR4451617,Contig_223_117.085:1.15523,15523,NC_018843,1177632,Salmonella phage SSU5,103299,80.452,0.0,9234,12216
SRR4451618,Contig_223_119.425:1.15523,15523,NC_018843,1177632,Salmonella phage SSU5,103299,80.452,0.0,9234,12216
SRR4451619,Contig_223_131.3:1.15523,15523,NC_018843,1177632,Salmonella phage SSU5,103299,80.452,0.0,9234,12216
SRR4451620,Contig_226_164.411:1.15523,15523,NC_018843,1177632,Salmonella phage SSU5,103299,80.452,0.0,9234,12216
SRR4451624,Contig_224_138.844:1.15523,15523,NC_018843,1177632,Salmonella phage SSU5,103299,80.452,0.0,9234,12216
SRR4451625,Contig_225_139.146:1.15523,15523,NC_018843,1177632,Salmonella phage SSU5,103299,80.452,0.0,9234,12216
SRR4451636,Contig_221_141.804:1.15523,15523,NC_018843,1177632,Salmonella phage SSU5,103299,80.452,0.0,9234,12216
SRR4451637,Contig_220_150.243:1.15523,15523,NC_018843,1177632,Salmonella phage SSU5,103299,80.452,0.0,9234,12216
SRR4451638,Contig_224_141.714:1.15523,15523,NC_018843,1177632,Salmonella phage SSU5,103299,80.452,0.0,9234,12216
SRR4451643,Contig_226_152.832:1.15523,15523,NC_018843,1177632,Salmonella phage SSU5,103299,80.452,0.0,9234,12216
SRR4783378,Contig_175_1570.4:1.1325,1325,NC_011357,563769,Stx2-converting phage 1717,62147,71.011,8.87e-42,174,890
SRR4783379,Contig_210_1080.89:1.1106,1106,NC_011357,563769,Stx2-converting phage 1717,62147,71.011,7.37e-42,174,890
SRR4783381,Contig_263_1952.52:1.1067,1067,NC_011357,563769,Stx2-converting phage 1717,62147,71.011,7.11e-42,174,890
SRR4783385,Contig_86_1057.13:1.1037,1037,NC_011357,563769,Stx2-converting phage 1717,62147,71.011,6.91e-42,174,890
SRR4783386,Contig_216_1359.33:1.1106,1106,NC_011357,563769,Stx2-converting phage 1717,62147,71.011,7.37e-42,174,890
SRR4783387,Contig_195_1970.73:1.1061,1061,NC_011357,563769,Stx2-converting phage 1717,62147,71.011,7.07e-42,174,890
SRR4783389,Contig_277_2080.12:1.1017,1017,NC_011357,563769,Stx2-converting phage 1717,62147,71.011,6.77e-42,174,890
SRR4783391,Contig_72_2165.28:1.1037,1037,NC_011357,563769,Stx2-converting phage 1717,62147,71.011,6.91e-42,174,890
SRR4783397,Contig_269_1691.92:1.1620,1620,NC_011357,563769,Stx2-converting phage 1717,62147,71.011,1.09e-41,174,890
SRR4783398,Contig_181_1559.28:1.1325,1325,NC_011357,563769,Stx2-converting phage 1717,62147,71.011,8.87e-42,174,890
SRR4783399,Contig_269_1786.02:1.1354,1354,NC_011357,563769,Stx2-converting phage 1717,62147,71.011,9.07e-42,174,890
SRR4783404,Contig_273_1671.38:1.1380,1380,NC_011357,563769,Stx2-converting phage 1717,62147,71.011,9.25e-42,174,890
SRR4783417,Contig_192_1970.26:1.1106,1106,NC_011357,563769,Stx2-converting phage 1717,62147,71.011,7.37e-42,174,890
SRR4783420,Contig_265_1980.35:1.1620,1620,NC_011357,563769,Stx2-converting phage 1717,62147,71.011,1.09e-41,174,890
SRR4783421,Contig_83_1578.9:1.1037,1037,NC_011357,563769,Stx2-converting phage 1717,62147,71.011,6.91e-42,174,890
SRR4783422,Contig_320_1743.14:1.1017,1017,NC_011357,563769,Stx2-converting phage 1717,62147,71.011,6.77e-42,174,890
SRR4783423,Contig_242_1574.15:1.1067,1067,NC_011357,563769,Stx2-converting phage 1717,62147,71.011,7.11e-42,174,890
SRR4783424,Contig_80_1704.72:1.1037,1037,NC_011357,563769,Stx2-converting phage 1717,62147,71.011,6.91e-42,174,890
SRR4783457,Contig_216_1650.23:1.1106,1106,NC_011357,563769,Stx2-converting phage 1717,62147,71.011,7.37e-42,174,890
SRR4783458,Contig_279_1514.53:1.1354,1354,NC_011357,563769,Stx2-converting phage 1717,62147,71.011,9.07e-42,174,890
SRR4783459,Contig_163_1844.12:1.1325,1325,NC_011357,563769,Stx2-converting phage 1717,62147,71.011,8.87e-42,174,890
SRR4783460,Contig_282_1939.36:1.1017,1017,NC_011357,563769,Stx2-converting phage 1717,62147,71.011,6.77e-42,174,890
SRR4783468,Contig_62_87.0268:1.2070,2070,NC_019723,1147146,Enterobacteria phage HK630,47090,80.087,0.0,996,1376
SRR4783489,Contig_259_2142.05:1.1620,1620,NC_011357,563769,Stx2-converting phage 1717,62147,71.011,1.09e-41,174,890
SRR4783493,Contig_302_1842.25:1.1073,1073,NC_011357,563769,Stx2-converting phage 1717,62147,71.011,7.16e-42,174,890
SRR4783539,Contig_156_2490.91:1.1325,1325,NC_011357,563769,Stx2-converting phage 1717,62147,71.011,8.87e-42,174,890
SRR4783544,Contig_235_2383.72:1.1067,1067,NC_011357,563769,Stx2-converting phage 1717,62147,71.011,7.11e-42,174,890
SRR4783571,Contig_98_2402.59:1.1442,1442,NC_011357,563769,Stx2-converting phage 1717,62147,71.011,9.67e-42,174,890
SRR4892739,Contig_16386_16.3825:1.2394,2394,NC_028699,1647463,Salmonella phage SEN34,40740,84.328,0.0,1424,1474
SRR4892739,Contig_24492_14.2523:1.3631,3631,NC_028699,1647463,Salmonella phage SEN34,40740,84.944,0.0,3674,3633
SRR4892739,Contig_2863_15.5422:1.1276,1276,NC_018843,1177632,Salmonella phage SSU5,103299,81.167,0.0,1020,1285
SRR4892739,Contig_29628_17.7811:1.2587,2587,NC_018843,1177632,Salmonella phage SSU5,103299,80.365,0.0,1644,2190
SRR4892739,Contig_3058_17.4174:1.11813,11813,NC_018843,1177632,Salmonella phage SSU5,103299,81.468,0.0,8257,10193
SRR4892739,Contig_33717_13.9203:1.2379,2379,NC_018843,1177632,Salmonella phage SSU5,103299,81.830,0.0,1995,2383
SRR4892739,Contig_3685_20.0752:1.4145,4145,NC_018843,1177632,Salmonella phage SSU5,103299,73.999,0.0,941,2373
SRR4892739,Contig_38777_16.7634:1.2827,2827,NC_028699,1647463,Salmonella phage SEN34,40740,76.336,0.0,1201,2265
SRR4892739,Contig_40380_18.8041:1.2501,2501,NC_018843,1177632,Salmonella phage SSU5,103299,78.049,0.0,1072,1722
SRR4892739,Contig_40701_17.2415:1.5275,5275,NC_018843,1177632,Salmonella phage SSU5,103299,76.515,0.0,2817,5331
SRR4892739,Contig_40801_18.2724:1.2017,2017,NC_018843,1177632,Salmonella phage SSU5,103299,76.098,0.0,691,1343
SRR4892739,Contig_42025_15.7193:1.1527,1527,NC_018843,1177632,Salmonella phage SSU5,103299,79.882,0.0,1109,1521
SRR4892739,Contig_7897_15.2553:1.1242,1242,NC_018843,1177632,Salmonella phage SSU5,103299,79.829,7.01e-162,573,818
SRR4892739,Contig_8684_15.956:1.3886,3886,NC_018843,1177632,Salmonella phage SSU5,103299,83.924,0.0,1945,2059
